WEEK,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_4_HYPER,WEEK_4_HYPER,WEEK_4_HYPER,WEEK_4_HYPER,WEEK_4_HYPER,WEEK_4_HYPER
,:30 Ring Dip Support,10 Sq Sit BNP (65/45),5 Chin Ups,Stretch- Foot Sm | Kneeling St. | Calf Sm. | Elevated Kneeling St. | Quad Sm. | Glute Sm.,5 Sott's Press (65/45),Db Sh Pr (50's/35's),10 Alternating Single Leg Squats,10 1-Arm Ring Extensions,10 Front Squats (135/85),Stretch- Forearm Sm. | Bicep St. | Tricep Sm. | Scap Sm. | Trap Sm. | Chest Sm.,1 Wall Walk,Thrusters (115/75),10 Db Sh Press (50's/35's),200m Row machine,5 Chest to Bar Pull Ups,Stretch- Foot Sm. | Calf Sm. | Bone Saw | Knee Gap,8 Push Press (155/95),30 Goblet squats (55/35),2 Muscle Ups,"5 Box Jumps (33""/24"")",10 Floor Press (155/95),Stretch- Shoulder Distraction | OH Distraction | Lat Smash,15 Front Squats (95/65),20 Burpees
,20 Bulgarian Split Squats (25/15),10yd Handstand Walks,7 Rev Push Ups,Act- Foot Circles | Iso Short Foot | Glute Bridge,7 Strict TTB,Db Floor Press (50's/35's),7 Chest to Bar Pull Ups,20yd Overhead Carry (35's/25's),10yd Banded Side steps,Act- Wrist curls/ext/sup | Prone IYT's | Wall Shoulder Press,5 Strict Hang St Leg Raise,Chest to Bar Pull Ups,"10 Step Ups (24"")(50's/35's)",40 Banded Marches (55/45) (w/ mini band on thigh),7 Behind the Neck Shoulder Press (75/45),Act- Kneeling Kb St. | Short Foot Donkey Squats | ,20 SG RDL's (155/95),30 Push Ups,4 HSPU,7ea Side Plank Raises,12 Bent Over Rows (155/95),Activate- BPA (towel) | Quad Rev Fly | Sit Up Straight,30 Toes to Bar,20 Lunges (25/15)
,15 Pull Up Shrugs,30 Banded Side Steps,10 Single Leg Squats,Integration- Squats (till foot falls apart),:20 Rev Planks,,15 RDL's (155/95),12 Bi Curls (35's/25's),10 Glute Bridge Walkouts,Int- Push Ups,7 Side to Side Lunges (40/25),,,,10 Kb Swing (70/55),Int- Squats (to technical failure),,30 Burpees,8 Kb Swings (70/55),10 Shoulder to Overhead (115/75),5 Dragon Flags,Int- Sh Press pvc | db's | bar,15 Thrusters (95/65),20 Push Ups
,:20 Hollow Hold (15/10),,15 Hollow Rocks,Litmus- Toe walks/ Heel walks,,,14 Plate Pulldown's (25/15),20yd Overhead Carry (35's/25's),,Litmus- Rotating Hammer,,,,,,Litmus- Squat Sit,,30ea Db Lunges (55/35),,,,Litmus- Supine Overhead Screen,,"20 Step Ups (24"")(25/15)"
,,,,,,,,12 Tri Ext (35's/25's),,,,,,,,,,,In honor of U.S. Navy Chief Special Warfare Operator (SEAL) Nate Hardy | who was killed Sunday | Feb. 4 | 2008 | during combat operations in Iraq.,,,,,20 Pull Ups
,,,,,,,,,,,,,,,,,,,Nate is survived by his wife | Mindi; and his infant son | Parker.,,,,,20 Sit Ups
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Enthusiast,6rds; for time,15min AMRAP,5rds; for time,Litmus- Toe Walk/Heel Walk,15min AMRAP,EoMOM for 16min; for max reps,15min AMRAP,6rds; for time,6rds; for time,Litmus- Rotating Hammer,EMOM for 12min,21-15-9,7rds; for time,20min AMRAP,15min AMRAP,Litmus- Squat Sit,5rds; for time,3rds; for time,20min AMRAP,8rds; for time,20min AMRAP,Litmus- Supine Overhead Screen,15min AMRAP,20min
,:30 Dip Support,10 Sq Sit BNP (45/35),5 Chin Ups,Stretch- Foot Sm | Kneeling St. | Calf Sm. | Elevated Kneeling St. | Quad Sm. | Glute Sm.,5 Sott's Press (45/35),Db Sh Pr (40's/25's),10 Single Leg Squats (toe help),10 1-Arm Ring Extensions,10 Front Squats (115/75),Stretch- Forearm Sm. | Bicep St. | Tricep Sm. | Scap Sm. | Trap Sm. | Chest Sm.,1 Wall Walk (scaled),Thrusters (95/65),10 Db Sh Press (40's/25's),200m Row machine,5 Pull Ups,Stretch- Foot Sm. | Calf Sm. | Bone Saw | Knee Gap,8 Push Press (135/85),30 Goblet squats (40/25),2 Chest to Bar Pull Ups,"5 Box Jumps (24""/20"")",10 Floor Press (135/85),Stretch- Shoulder Distraction | OH Distraction | Lat Sm. | ,15 Front Squats (75/45),20 Burpees
,20 Bulgarian Split Squats,20 Handstand Shoulder Touches,7 Rev Push Ups,Act- Foot Circles | Iso Short Foot | Glute Bridge,7 Strict knees to elbow,Db Floor Press (40's/25's),7 Pull Ups,20yd Overhead Carry (25's/15's),10yd Banded Side steps,Act- Wrist curls/ext/sup | Prone IYT's | Wall Shoulder Press,5 Strict Hang St Leg Raise,Pull Ups,"10 Step Ups (20"")(40's/25's)",40 Banded Marches (30/20),7 Behind the Neck Shoulder Press (65/35),Act- Kneeling Kb St. | Short Foot Donkey Squats | ,20 SG RDL's (135/85),30 Push Ups,4 HSPU,7ea Side Plank Raises,12 Bent Over Rows (135/85),Activate- BPA (towel) | Quad Rev Fly | Sit Up Straight,30 Knees to Elbows,20 Lunges
,15 Pull Up Shrugs,30 Banded Side Steps,10 Single Leg Squats (to box),Integration- Squats (till foot falls apart),:20 Rev Planks,,15 RDL's (135/85),12 Bi Curls (25's/15's),10 Glute Bridge Walkouts,Int- Push Ups,7 Side to Side Lunges (25/15),,,,10 Kb Swing (55/35),Int- Squats (to technical failure),,30 Burpees,8 Kb Swings (55/35),10 Shoulder to Overhead (95/65),5 Ecc. Dragon Flags,Int- Sh Press pvc | db's | bar,15 Thrusters (75/45),20 Push Ups
,:20 Hollow Hold,,15 Hollow Rocks,Litmus- Toe walks/ Heel walks,,,14 Plate Pulldown's (25/15),20yd Overhead Carry (25's/15's),,Litmus- Rotating Hammer,,,,,,Litmus- Squat Sit,,30ea Db Lunges (40/25),,,,Litmus- Supine Overhead Screen,,"20 Step Ups (20"")"
,,,,,,,,12 Tri Ext (25's/15's),,,,,,,,,,,In honor of U.S. Navy Chief Special Warfare Operator (SEAL) Nate Hardy | who was killed Sunday | Feb. 4 | 2008 | during combat operations in Iraq.,,,,,20 Pull Ups
,,,,,,,,,,,,,,,,,,,Nate is survived by his wife | Mindi; and his infant son | Parker.,,,,,20 Sit Ups
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Foundation,6rds; for time,15min AMRAP,5rds; for time,Litmus- Toe Walk/Heel Walk,15min AMRAP,EoMOM for 16min; for max reps,15min AMRAP,6rds; for time,6rds; for time,Litmus- Rotating Hammer,EMOM for 12min,21-15-9,7rds; for time,20min AMRAP,15min AMRAP,Litmus- Squat Sit,5rds; for time,3rds; for time,20min AMRAP,8rds; for time,20min AMRAP,Litmus- Supine Overhead Screen,15min AMRAP,20min
,:30 Dip Support (toe assist),10 Sq Sit BNP (pvc),5 Box Chin Ups,Stretch- Foot Sm | Kneeling St. | Calf Sm. | Elevated Kneeling St. | Quad Sm. | Glute Sm.,5 Sott's Press (pvc),Db Sh Pr (25's/15's),10 Single Leg Squats (to box),10 1-Arm Ring Extensions,10 Front Squats (75/45),Stretch- Forearm Sm. | Bicep St. | Tricep Sm. | Scap Sm. | Trap Sm. | Chest Sm.,3 Inch Worm,Db Thrusters (40's/25's),10 Db Sh Press (25's/15's),200m Row machine,5 Box Pull Ups,Stretch- Foot Sm. | Calf Sm. | Bone Saw | Knee Gap,8 Shoulder Press (75/45),30 Goblet squats (25/15),2 Box Pull Ups,5 Box Jumps (AHiAP),10 Floor Press (95/65),Stretch- Shoulder Distraction | OH Distraction | Lat Sm. | ,15 Front Squats (45/35),20 Burpees (no push up)
,20 Split Squats,20 Handstand Shoulder Taps,7 Bent Knee Rev Push Ups,Act- Foot Circles | Iso Short Foot | Glute Bridge,7 Strict Hanging Knee Raises,Db Floor Press (25's/15's),7 Box Pull Ups,20yd Overhead Carry (25's/15's),10yd Banded Side steps,Act- Wrist curls/ext/sup | Prone IYT's | Wall Shoulder Press,5 Strict Hang Bent Leg Raise,Box Pull Ups,10 Step Ups (AHiAP)(bw),40 Banded Marches (14),7 Behind the Neck Shoulder Press (45/35),Act- Kneeling Kb St. | Short Foot Donkey Squats | ,20 SG RDL's (75/45),30 Incline Push Ups,4 Down Dog HSPU,7ea Side Plank Raises (on knee),12 Bent Over Rows (95/65),Activate- BPA (towel) | Quad Rev Fly | Sit Up Straight,30 Hanging Knee Raises,20 Split Squats
,15 Pull Up Shrugs,30 Banded Side Steps,10 Narrow Squats,Integration- Squats (till foot falls apart),:20 Bent Knee Rev Planks,,15 RDL's (95/65),12 Bi Curls (25's/15's),:30 Glute Bridge,Int- Push Ups,7 Sumo Squats (bw),,,,10 RDL (40/25),Int- Squats (to technical failure),,30 Burpees (no push up),8 RDL (40/25),10 Shoulder to Overhead (75/45),5 Candlesticks,Int- Sh Press pvc | db's | bar,15 Thrusters (45/35),20 Incline Push Ups
,:20 Recliner,,15 Bent Knee Hollow Rocks,Litmus- Toe walks/ Heel walks,,,14 Plate Pulldown's (25/15),20yd Overhead Carry (25's/15's),,Litmus- Rotating Hammer,,,,,,Litmus- Squat Sit,,30ea Db Lunges (25/15),,,,Litmus- Supine Overhead Screen,,20 Step Ups (AHiAP)
,,,,,,,,12 Tri Ext (25's/15's),,,,,,,,,,,In honor of U.S. Navy Chief Special Warfare Operator (SEAL) Nate Hardy | who was killed Sunday | Feb. 4 | 2008 | during combat operations in Iraq.,,,,,20 Box Pull Ups
,,,,,,,,,,,,,,,,,,,Nate is survived by his wife | Mindi; and his infant son | Parker.,,,,,20 Crunches
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,2min Scorpion St,3min Arm Circles,3min Glute Bridge,,30ea Bi's and Tri's,40 Ring Rows,2min Pigeon St (ea),50 IYT's,30 GHD's,,2min Overhead St,2x Drop Sets Bi's and Tri's,40 Lateral Flys,2min Samson (ea),40 Rev Flys,,40 Frontal Raises,2min Scorpion St (ea),2min Superhero St (ea),2min Pigeon St (ea),2min Scorpion St (ea),,2min Samson St (ea),2min Overhead St
,,,,,,,,,,,,,,,,,,,,,,,,
,5rds; for time,15min AMRAP,for time,#VALUE!,#REF!,Partner WoD; 12min cap | YGIG,5rds; 1min ea | for max reps,for time,At-Home Repeatability Test,#VALUE!,for time,EMOM for 12min,5rds; 1min ea station; max reps,15min AMRAP,for time,#VALUE!,20min AMRAP,for time,for time; Partners | YGIG,2 rounds,1600m Walk/Jog/run*,#VALUE!,6 rounds; for max laps,6rds | for time 
