,15 Jump Squats,14 Alternating V-Ups,40 Squats,,max SLR,10 Goblet Squats (55/35),8 SG RDL (115/75),6 Thrusters (80% BW),6 OH Lunge (70/55),,10 Bent Over Rows (165/115),,15 Lunges (155/95),6 Floor Press (165/95),7 GHD (15/10),,8 Dragon Flags,Burpees,30 Dubs,10 Shoulder Press (115/75),5 Floor Press (185/125),,Min 2-4: Dip Support (q10sec),10 Lunges (155/95)
,10 Burpees,---,30 Sit Ups,,,12 Banded Side Steps,10 SG Bent Over Row (115/75),Rest 30sec,,,80yd Suitcase Carry (70/55),,,,,,12 Ring Dips,Dubs,4 Ring Muscle Ups,15 KTE,80yd Overhead Carry (55/35),,Min 4-6: OH Tri Ext (40's/25's),20 HKR
,after rd 3 and 5 complete 150 dubs,5 Chin Ups,20 Ring Dips,,,,18 V-Ups,:30sec Max Row (cal),,,,,,,then | for time (+10min),,,Rest,,,,,,
,,15 Lateral Flys (10's/5's),10 Chest to Bar Pull Ups,,,,,Rest 60sec,,,,,,,100 RDL's (135/85),,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Enthusiast,6rds | for time,EMOM for 6min (each section),2rds; for best time,,EMOM for 10min | max SLR,EMOM for 10min,15min AMRAP,5rds; max cals,EMOM for 12min,,3rds; for time,,5rds; for time,12min AMRAP,AMRAP in 10min,,15min AMRAP,6 rounds; 1min/station:,5rds; for time,15min AMRAP,5rds; for time,,3 rounds; for max reps,14min AMRAP
,20 Lunges,5 Box Pull Ups,500m Row,,5 Devils Press (25's/15's),"6 Step Ups (20"")",10 Commando Box Pull Ups,3 Push Press (60% BW),5 Kb Swing (55/35),,5 Floor Press (135/85),,30 Dubs,3 Pull Ups,10yd Broad Jump,,"4 Box Jump (24""/20"")",Row (cal),2 Thrusters (135/85),10 Shuttle Runs,10 RDL(155/105),,Min 0-2: Strict Pull Ups,8 Wall Balls (20/14)
,15 Jump Squats,14 Alternating V-Ups,40 Squats,,max SLR,8 Goblet Squats (40/25),8 SG RDL (95/65),6 Thrusters (60% BW),6 OH Lunge (55/35),,10 Bent Over Rows (135/85),,15 Lunges (115/75),6 Floor Press (135/85),7 Glute Bridge Walkout,,8 Ecc Dragon Flags,Burpees,15 Dubs,10 Shoulder Press (95/65),5 Floor Press (155/105),,Min 2-4: Dip Support (q5sec),10 Lunges (135/85)
,10 Burpees (knees),---,30 Sit Ups,,,10 Banded Side Steps,10 SG Bent Over Row (95/65),Rest 30sec,,,80yd Suitcase Carry (55/35),,,,,,12 Push Ups,Dubs,4 Chest to Bar Pull Ups,15 HKR,80yd Overhead Carry (40/25),,Min 4-6: OH Tri Ext (25's/15's),20 HKR
,after rd 3 and 5 complete 75 dubs,5 Box Chin Ups,20 Push Ups,,,,18 Tuck Ups,:30sec Max Row (cal),,,,,,,then | for time (+10min),,,Rest,,,,,,
,,15 Lateral Flys (5's/2.5's),10 Pull Ups,,,,,Rest 60sec,,,,,,,100 RDL's (95/65),,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Foundation,6rds | for time,EMOM for 6min (each section),2rds; for best time,,EMOM for 10min | max SLR,EMOM for 10min,15min AMRAP,5rds; max cals,EMOM for 12min,,3rds; for time,,5rds; for time,12min AMRAP,AMRAP in 10min,,15min AMRAP,6 rounds; 1min/station:,5rds; for time,15min AMRAP,5rds; for time,,3 rounds; for max reps,14min AMRAP
,20 Lunges,7 Ring Rows,500 Row,,5 Devils Press (15's/10's),"4 Step Ups (20"")",10 Commando Ring Rows,3 Push Press (40% BW),5 Kb Swing (40/25),,5 Floor Press (115/75),,90 Singles,3 Banded Pull Ups,10yd Broad Jump,,4 Box Jump (AHiAP),Row (cal),2 Thrusters (95/65),10 Shuttle Runs,10 RDL(115/75),,Min 0-2:Banded Pull Ups,8 Wall Ball Thrusters (20/14)
,15 Squat Hops,14 Alternating Toe Touches,40 Squats to Box,,max SLR,6 Goblet Squats (25/15),8 SG RDL (75/55),6 Thrusters (40% BW),6 OH Lunge (40/25),,10 Bent Over Rows (115/75),,15 Lunges (25/15),6 Floor Press (95/65),7 Glute Bridge Walkout,,8 Candlesticks,Burpees (no push up),30 Singles,10 Shoulder Press (75/45),5 Floor Press (115/75),,Min 2-4: Dip Support (q5sec)(toe assist),10 Lunges (40/25)
,10 Burpees (no push up),---,30 Crunches,,,8 Banded Side Steps,10 SG Bent Over Row (75/55),Rest 30sec,,,80yd Suitcase Carry (70/55),,,,,,12 Incline Push Ups,Singles,4 Box Pull Ups,15 SLR,80yd Overhead Carry (25/15),,Min 4-6: OH Tri Ext (15's/10's),20 Tuck Ups
,after rd 3 and 5 complete 150 Singles,5 Ring Curls,20 Incline Push Ups,,,,18 Tuck Ups (legs only),:30sec Max Row (cal),,,,,,,then | for time (+10min),,,Rest,,,,,,
,,15 Lateral Flys (5's/2.5's),10 Ring Rows,,,,,Rest 60sec,,,,,,,100 RDL's (75/45),,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,6rds | for time,EMOM for 6min (each section),2rds; for best time,,EMOM for 10min | max SLR,EMOM for 10min,15min AMRAP,5rds; max knee highs,EMOM for 12min,,3rds; for time,,5rds; for time,12min AMRAP,AMRAP in 10min,,15min AMRAP,6 rounds; 1min/station,5rds; for time,20min AMRAP,5rds; for time,,3 rounds; for max reps,14min AMRAP
,20 Lunges,5 Pull Ups,2min Jog in place,,7 Burpees,"8 Step Ups (20"")",10 Commando Pull Ups,3 HSPU,7 Squat Jumps,,10 Push Ups,,30 Dubs,3 McGill Pull Ups,10yd Broad Jump,,4 Squat Jumps (AHiAP),Squats,7 Burpees,10 Shuttle Runs,10ea Single Leg RDL,,Min 0-2: Pull Ups,8 Jumping Lunges
,15 Jump Squats,14 Alternating V-Ups,40 Squats,,max SLR,10 Squats,8 Single Leg RDL's,6 Burpees,10 Lunges,,15 Wall Shoulder Press,,15 Lunges (AHvyAP),10 Push Ups,7 Glute Bridge Walkout,,8 Candlesticks,Burpee,30 Jumping Jacks,10 Shoulder Press,15 Push Ups,,Min 2-4: Dip Support (q5sec)(toe assist),14 Lunges
,10 Burpees,---,30 Sit Ups,,,12 Banded Side Steps,10 Reverse Flys (AHvyAP),Rest 30sec,,,2min Suitcase Hold (AHAP),,,,,,12 Push Ups,Double Unders (Dubs),4 Chest to Bar Pull Ups,15 V-Ups,1min ea Overhead Carry (Backpack),,Min 4-6: OH Tri Ext (AHvyAP),20 HKR
,after rd 3 and 5 complete 150 dubs,5 Chin Ups,20 Push Ups,,,,18 V-Ups,:30sec Max Rapid Hi Knees*,,,,,,,then | for time (+10min),,,Rest,,,,,,
,,15 Lateral Flys (10's/5's),10 Bent Over Rows,,,,,Rest 60sec,,,,,,,100 RDL's (AHvyAP),,,,,,,,,
,,,,,,,,*Left | right= 1 rep,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,5min Abs,2min Across Body St,3min Planks,,30 Svend Press,Tabata Abs,2min Arm Circles,2min Scorpion St,2min Pigeon,,30 Bi's and Tri's,,3min Glute Bridge,2min Scorpion Stretch,2min Couch,,3min Planks,Tabata Abs,30 GHD,30 Calf Raises,3min Planks,,30 Bi's and Tri's,30 GHD's
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,30 Sit Ups,#REF!,#REF!,#REF!,#REF!,#REF!,Wall Shoulder Press,#VALUE!,#VALUE!,#VALUE!,#VALUE!,5 Burpees,2 Squats,#VALUE!,On Incline,#VALUE!,#VALUE!,15 Jumping Jacks,20 V-Ups,#VALUE!,Reverse Snow Angels,#VALUE!,#VALUE!,#VALUE!
