WEEK,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE
,then; 5min abs,12 Shoulder Press (40's/25's),20 Straight Arm Lat Pull Down (med),St- Tri Sm. | Lat Sm. | Scap Sm. | Chest St. | Wrist St. | Prone Cobra,:20 Handstand Hold,for max reps,7 Burpees,10 Upright Rows (95/65),60 Leg Flutters,Act- Calf Sm. | Knee Gap | Quad Sm | IT Band Sm. | Samson St. | Glute Sm.,15 Wall Balls (30/20),Row Machine,12 Arnold Press (25's/15's),10 Ring Dips,4 Chest to Bar Pull Ups,Stretch- Chest St. | Rear Delt Sm. | Trap Sm. | Karate Chop,30 Pike Ups,100 Dub,7 Burpees,min 1: Ring Pull Ups,40 Squats,Stretch- Across Body St | Overhead St | Scap Smash | Trap Sm.,1 Deficit HSPU,800m Row
,Hollow | Superman | Tuck | Bicycles | Side,20 Dubs,12 RDL's (115/75),Act- Rev Flys | Wall Slides,10ea Split Squats,10 Thrusters (95/65),12 Db Step Ups (40's/25's)*,30 Dubs,20 Lunges (25/15),Act- Glute Bridge | Side Steps | Tree Pose,12 Shoulder Press (95/65),Dubs,10 Bulgarian Split Squats (25/15),20 Kb Swings (70/55),4 Front Squats (155/95),Act- Prone IYT's | Marches | Tri Ext,30 OH Split Squats (45/25),90 Squats,Max Front Rack Lunges (115/75),min 2: Db Sh Press (dip)(50's/35's),30 Sit Ups,Activation- Wall Slides | Bent Over Sh Press | Side Planks,3 Front Squats (185/125),
,,10 Skull Crushers (40's/25's),,Int- Zombie Squats,10 Db Bicep Curls (25's/15's),Muscle Up Ring Progressions,,,10 Chest to Bar Pull Ups,Int- RDL's,,Kb Swings (70/55),,,,Int- Incline/Knee Push Ups,30 Dubs,80 Push Ups,*go until you reach 100 reps on lunges,min 3: Dragon flags,20 Push Ups,Integration- PVC Shoulder Press,7ea Bent Over Rows (70/55),and
,(> 144 total squat reps = Athlete),,,Litmus- Front Squat,,,*Box to back of knee | Db's in front rack*,,,Litmus- Split Squat,,,,,,Litmus- Bench/Push Up,,70 Kb Swings (70/55),,,10 Pull Ups,LItmus- Arm Circles*,,
,,,,,,,,,,,,,,,,,,60 Db Sh Press (40's/25's),*15min time cap*,,,*Do what hurts your shoulder,,Annie
,,,,,,,,,,,,,,,,,,50 Db Power Clean (40's/25's),,,,,,50-40-30-20-10
,,,,,,,,,,,,,,,,,,40 Db Bent Over Row (40's/25's),,,,,,Dubs 
,,,,,,,,,,,,,,,,,,30 Burpees,,,,,,Sit Ups
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Enthusiast,Tabata Squats,15min AMRAP,5rds; for time,Litmus- Front Squat,EMOM for 10min,EoMOM for 10min,12min AMRAP,7rds; for time,5rds; for time,Litmus- Split Squat,15min AMRAP,EMOM for 15min; for max reps,12min AMRAP,5rds; for time,EMOM for 10min,Litmus- Bench/Push Up,5rds; for time,for time,EMOM,EMOM for 15min,500m Row,Litmus- Arm circles*,9rds; for time,for time
,then; 5min abs,12 Shoulder Press (25's/15's),15 Straight Arm Lat Pull Down (med),St- Tri Sm. | Lat Sm. | Scap Sm. | Chest St. | Wrist St. | Prone Cobra,:20 OH Db Hold (40's/25's),for max reps,7 Burpees,10 Upright Rows (75/45),60 Leg Flutters,Act- Calf Sm. | Knee Gap | Quad Sm | IT Band Sm. | Samson St. | Glute Sm.,15 Wall Balls (20/14),Row Machine,10 Arnold Press (25's/15's),10 Push Ups,4 Pull Ups,Stretch- Chest St. | Rear Delt Sm. | Trap Sm. | Karate Chop,30 Pike Ups,100 Dub,5 Burpees,min 1: Pull Ups,40 Squats,Stretch- Across Body St | Overhead St | Scap Smash | Trap Sm.,1 HSPU,800m Row
,Hollow | Superman | Tuck | Bicycles | Side,20 Dubs,12 RDL's (95/65),Act- Rev Flys | Wall Slides,7ea Split Squats,7 Thrusters (95/65),12 Db Step Ups (25'/s15's)*,20 Dubs,20 Lunges,Act- Glute Bridge | Side Steps | Tree Pose,12 Shoulder Press (75/45),Dubs,10 Bulgarian Split Squats,20 Kb Swings (55/35),4 Front Squats (135/85),Act- Prone IYT's | Marches | Tri Ext,30 OH Split Squats (25/15),90 Squats,Max Front Rack Lunges (95/65),min 2: Db Sh Press (dip)(40's/25's),30 Sit Ups,Activation- Wall Slides | Bent Over Sh Press | Side Planks,3 Front Squats (155/95),
,,10 Skull Crushers (25's/15's),,Int- Zombie Squats,10 Db Bicep Curls (25's/15's),Muscle Up Ring Progressions,,,10 Pull Ups,Int- RDL's,,Kb Swings (55/35),,,,Int- Incline/Knee Push Ups,30 Dubs,80 Push Ups,*go until you reach 100 reps on lunges,min 3: Ecc Dragon flags,20 Push Ups,Integration- PVC Shoulder Press,7ea Bent Over Rows (55/35),and
,(>= 80 and <=144 total squat reps = Enthusiast),,,Litmus- Front Squat,,,*Box to back of knee | Db's in front rack*,,,Litmus- Split Squat,,,,,,Litmus- Bench/Push Up,,70 Kb Swings (55/35),,,10 Pull Ups,LItmus- Arm Circles*,,
,,,,,,,,,,,,,,,,,,60 Db Sh Press (40's/25's),*15min time cap*,,,*Do what hurts your shoulder,,Annie
,,,,,,,,,,,,,,,,,,50 Db Power Clean (40's/25's),,,,,,50-40-30-20-10
,,,,,,,,,,,,,,,,,,40 Db Bent Over Row (40's/25's),,,,,,Dubs 
,,,,,,,,,,,,,,,,,,30 Burpees,,,,,,Sit Ups
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Foundation,Tabata Squats,15min AMRAP,5rds; for time,Litmus- Front Squat,EMOM for 10min,EoMOM for 10min,12min AMRAP,7rds; for time,5rds; for time,Litmus- Split Squat,15min AMRAP,EMOM for 15min; for max reps,12min AMRAP,5rds; for time,EMOM for 10min,Litmus- Bench/Push Up,5rds; for time,for time,EMOM,EMOM for 15min,500m Row,Litmus- Arm circles*,9rds; for time,for time
,then; 5min abs,12 Shoulder Press (15's/10's),15 Straight Arm Lat Pull Down (thin),St- Tri Sm. | Lat Sm. | Scap Sm. | Chest St. | Wrist St. | Prone Cobra,:20 OH Db Hold (25's/15's),for max reps,7 Burpees (no push up),10 Upright Rows (45/35),:30 Recliners,Act- Calf Sm. | Knee Gap | Quad Sm | IT Band Sm. | Samson St. | Glute Sm.,15 Wall Ball Thrusters (20/14),Row Machine,10 Arnold Press (15's/10's),10 Incline Push Ups,4 Box Pull Ups,Stretch- Chest St. | Rear Delt Sm. | Trap Sm. | Karate Chop,30 1-Leg Pike Ups,200 Singles,5 Burpees (no push up),min 1: Box Pull Ups,40 Squats to Box,Stretch- Across Body St | Overhead St | Scap Smash | Trap Sm.,1 Db Shoulder Press (40's/25's),800m Row
,Hollow | Superman | Tuck | Bicycles | Side,40 Singles,12 RDL's (40/25),Act- Rev Flys | Wall Slides,5ea Split Squats,5 Db Thrusters (40's/25's),12 Step Ups (AHiAP)(bw),40 Singles,10ea Split Squats,Act- Glute Bridge | Side Steps | Tree Pose,12 Shoulder Press (45/35),Singles,10 Split Squats (bw),20 RDL (40/25),4 Front Squats (75/45),Act- Prone IYT's | Marches | Tri Ext,30 OH Split Squats (bw),90 Squats to Box,Max Front Rack Lunges (bw),min 2: Db Sh Press (dip)(25's/15's),30 Crunches,Activation- Wall Slides | Bent Over Sh Press | Side Planks,3 Front Squats (95/65),
,,10 Skull Crushers (15's/10's),,Int- Zombie Squats,5 Db Bicep Curls (25's/15's),Ring Rows,,,10 Box Pull Ups,Int- RDL's,,Db RDL (40/25),,,,Int- Incline/Knee Push Ups,60 Singles,80 Incline Push Ups,*go until you reach 100 reps on lunges,min 3: Candlesticks,20 Incline Push Ups,Integration- PVC Shoulder Press,7ea Bent Over Rows (35/25),and
,(< 80 reps total squat reps = Foundation),,,Litmus- Front Squat,,,,,,Litmus- Split Squat,,,,,,Litmus- Bench/Push Up,,70 RDL (40/25),,,10 Box Pull Ups,LItmus- Arm Circles*,,
,,,,,,,,,,,,,,,,,,60 Db Sh Press (25's/15's),*15min time cap*,,,*Do what hurts your shoulder,,Annie
,,,,,,,,,,,,,,,,,,50 Db Power Clean (25's/15's),,,,,,100-80-60-40-20
,,,,,,,,,,,,,,,,,,40 Db Bent Over Row (25's/15's),,,,,,Singles
,,,,,,,,,,,,,,,,,,30 Burpees (no push up),,,,,,Crunches
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,2min Samson St,2min Overhead Stretch,2min Pigeon Stretch,,2min Scorpion St,2min Across Body Ring St.,2min Samson St,50 Rev Flys,30 GHD's,,30 Tricep Ext,2min Calf Stretch,3min Arm Circles,40 Face Pulls,2min Karate Chop,,2min Superhero St,2min Pigeon St,2min Samson St,2min Scorpion St,2min Superhero St,,2min OH Stretch,2min Calf Stretch
,,,,,,,,,,,,,,,,,,,,,,,,
,5rds; for time,15min AMRAP,EMOM for 12min,#VALUE!,EMOM for 6min (each section),for time,EMOM for 12min,6rds; for time,5rds; max knee highs,#VALUE!,5rds; for max reps,12min AMRAP,12min AMRAP,15min AMRAP,12min AMRAP,#VALUE!,10min AMRAP,14min AMRAP,5rds; for time,10min AMRAP,EMOM for 10min,#VALUE!,10min AMRAP,For time (14min time cap)
