WEEK,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE
,for max reps,15 Shoulder Press (25's/15's)*,20 Bulgarian Split Squats (25/15),Superficial Lines (Ant/Post),15 Db Muscle Clean (40's/25's),for max reps,5 Db Hang Snatch (50's/35's),:30 Eccentric Dip,7 Thrusters (50's/35's),Fxnl Lines (Ant/Post),15 Bench (135/85),10 Front Squats (135/85),40 Lunges,15 Kb Swings (70/55),3min AMRAP,Barefoot Squat Sit-test,Bent Over Rows (35's/20's),Buy In: 5 rds (each) ,Chest Pass,2 Deficit HSPU,,:,10 Hollow Rocks,50-40-30-20
,Wall Balls (20/14),:30 Side Plank,30 Banded RDL's,Squat Sit (plate jig),12 Overhead Lunges (55/35),Bench (135/85),10 Db Squats (50's/35's),12 BN Sh Press (75/45),14 Lunges (45/25),Lower limbs (Sumo Squat Sit | ,10 Shoulder Press (40's/25's),5 Eccentric Ring Rows (ft on box),30 G2O (40/25)),10 Toes to Bar,(1min rest btwn cycles),Foot (foot smash | kneeling sit | calf stretch),Bench Press (155/100),Partner 1: 20/15 cal row,Overhead Pass,3 Sumo Squats (70/55),,300 Body Weight Squats*,10 V-Ups,Lunges
,Chest to Bar Pull Ups,15 Flys (15's/10's),40yd Serratus Ant. Walk (25's/15's),Lower Leg (Foot Smash | Calf Sm |,15 Bent Over Rows (40's/25's),Row (for cal),15 Seated Ham Curls,10 Chin Ups,21 Dubs,IT Band Sm | Elevated Pigeon),5 Chest to Bar Pull Ups,1 Tire Flip (big tire),20(ea side) Sh Press (40/25),5 Hand Release Push Ups,15 Dubs,Leg (Ant. Tib. Sm | Knee Gap | Quad | Ham | Adductor | IT Smash w/ bar),Lunges (45/25),Partner 2: 20 GHD Sit Ups,Lat Pass Rt/Lat Pass Lt,4 Ring Dips,,,10 Tuck Ups,Push Ups
,,:30 Side Plank,,Ant Tib Sm |Knee Gap),12 Ring Dips,,,,,Upper Limbs (Karate Chop | OH,,,,,10 Squats (25/15),HIp (Side Hip Smash | Donkey Squats | Samson Stretch),,*Switch after both partners finish,Squat to Chest Pass,5 Db Thrusters (50's/35's),,,:10 Hollow Hold,Sit Ups
,,15 Frontal Raises (15's/10's),,Upper Leg (It Band Sm | Quad Sm |,,,,,,Stretch | Pec Smash | Scorpion),,,,,5 Chest to Bar Pull Ups,Upper Body (Martyr's stretch | Overhead Stretch),,with remaining time | AMRAP of:,Kneeling Lunge Pass Rt/Lt,6 Chest to Bar Pull Ups,,*If you have a light weight (25-40lb/15-25lbs) | feel free to use while squatting,1min rest,
,,,,Ham Smash | Adductor),,,,,,Test/Re-test- Overhead Plate Hold,,,,,,OHS (muscle activation exercise | pausing 4x on the eccentric | :10 holds at ea pause),,Partner 1: Bench (155/105),Seated Lat Pass Rt/Lt,7 Kb Swings (70/55),,,,(e.g. 50 dubs | 50 lunges | push | sit; 50 dubs | 40 lunges | push | sit | etc.)
,,,,Lower Trunk (Low Back Sm),,,,,,*Really looking for T-spine mobility,,,,,,Barefoot Squat Sit-retest,,Partner 2: Hang hold from pull up bar,Sit Up Chest Pass,8 Toes to Bar,,*Every minute complete 5 burpees | then continue knocking out your squats.,then...,*Put a towel under your low back*
,,,,Upper Trunk (T-Spine Sm | Chest,,,,,,,,,,,,,,*switch as needed*,Sit Up Overhead Pass,9 Burpees,,,12min AMRAP,
,,,,Sm),,,,,,,,,,,,,,,Crunch Passes-Get ups (?),10 Db Lunges (50's/35's),,,10 Prone BNP (pvc),
,,,,Neck (Trap Smash-Bar),,,,,,,,,,,,,,Steve Hill- Uncle of Hillary Froning | passed away 9/1/18,,11 Plank Walkouts,,,20 Rev Flys (AHvyAP),
,,,,Squat Sit (plate jig) ,,,,,,,,,,,,,,,,12 Deadlifts (70%),,,30 Single Leg RDLs (AHvyAP),
,,,,,,,,,,,,,,,,,,,,,,,,
Enthusiast,Every 2min for 18min,15min AMRAP,5rds; for time,Anatomical Trains,6rds; for time (15min time cap),EoMOM for 20min,E2MOM for 14min,15min AMRAP,8rds; for time,Anatomical Trains,18min AMRAP,6rds; for time,4 rounds; for time,8rds; for time,5 cycles of; ,Squat Fix,EMOM for 18min; for reps,Partner AMRAP in 20min,Partner WoD,"1 Box Jumps (24""/20"")",Merry Christmas!!!,For time,5rds; for time,50 Dubs before ea round
,for max reps,15 Shoulder Press (15/10)*,20 Bulgarian Split Squats,Superficial Lines (Ant/Post),15 Db Muscle Clean (25's/15's),for max reps,5 Db Hang Snatch (40's/25's),:30 Dip Support ,7 Thrusters (40's/25's),Fxnl Lines (Ant/Post),15 Bench (95/65),10 Front Squats (95/65),40 Lunges,15 Kb Swings (55/35),3min AMRAP,Barefoot Squat Sit-test,Bent Over Rows (25's/15's),Buy In: 5 rds (each) ,Chest Pass,2 HSPU,,:,10 Hollow Rocks,50-40-30-20
,Wall Balls (20/14),:30 Side Plank,30 Banded RDL's,Squat Sit (plate jig),12 Overhead Lunges (45/25),Bench (95/65),10 Db Squats (40's/25's),12 BN Sh Press (45/35),14 Lunges,Lower limbs (Sumo Squat Sit | ,10 Shoulder Press (25's/15's),5 Eccentric Ring Rows,30 G2O (25/15),10 Toes to Bar,(1min rest btwn cycles),Foot (foot smash | kneeling sit | calf stretch),Bench Press (115/75),Partner 1: 20/15 cal row,Overhead Pass,3 Sumo Squats (55/35),,200 Body Weight Squats*,10 V-Ups,Lunges
,Pull Ups (bw/banded),15 Flys (10's/5's),40yd Serratus Ant. Walk (25's/15's),Lower Leg (Foot Smash | Calf Sm |,15 Bent Over Rows (25's/15's),Row (for cal),15 Seated Ham Curls,10 Chin Ups,21 Dubs,IT Band Sm | Elevated Pigeon),5 Pull Ups,15yd Tire Flip,20(ea side) Sh Press (25/15),5 Hand Release Push Ups,15 Dubs,Leg (Ant. Tib. Sm | Knee Gap | Quad | Ham | Adductor | IT Smash w/ bar),Lunges (25/15),Partner 2: 20 GHD Sit Ups,Lat Pass Rt/Lat Pass Lt,4 Push Ups,,,10 Tuck Ups,Push Ups
,,:30 Side Plank,,Ant Tib Sm |Knee Gap),12 Push Ups (ft/knees),,,,,Upper Limbs (Karate Chop | OH,,,,,10 Squats,HIp (Side Hip Smash | Donkey Squats | Samson Stretch),,*Switch after both partners finish,Squat to Chest Pass,5 Db Thrusters (40's/25's),,,:10 Hollow Hold,Sit Ups
,,15 Frontal Raises (10's/5's),,Upper Leg (It Band Sm | Quad Sm |,,,,,,Stretch | Pec Smash | Scorpion),,,,,5 Pull Ups (bw/banded),Upper Body (Martyr's stretch | Overhead Stretch),,with remaining time | AMRAP of:,Kneeling Lunge Pass Rt/Lt,6 Pull Ups,,*If you have a light weight (25-40lb/15-25lbs) | feel free to use while squatting,1min rest,
,,,,Ham Smash | Adductor),,,,,,Test/Re-test- Overhead Plate Hold,,,,,,OHS (muscle activation exercise | pausing 4x on the eccentric | :10 holds at ea pause),,Partner 1: Bench (155/105),Seated Lat Pass Rt/Lt,7 Kb Swings (55/35),,,,(e.g. 50 dubs | 50 lunges | push | sit; 50 dubs | 40 lunges | push | sit | etc.)
,,,,Lower Trunk (Low Back Sm),,,,,,*Really looking for T-spine mobility,,,,,,Barefoot Squat Sit-retest,,Partner 2: Hang hold from pull up bar,Sit Up Chest Pass,8 Knees to Elbow,,*Every minute complete 3 burpees | then continue knocking out your squats.,then...,*Put a towel under your low back*
,,,,Upper Trunk (T-Spine Sm | Chest,,,,,,,,,,,,,,*switch as needed*,Sit Up Overhead Pass,9 Burpees,,,12min AMRAP,
,,,,Sm),,,,,,,,,,,,,,,Crunch Passes-Get ups (?),10 Db Lunges (40's/25's),,,10 Prone BNP (pvc),
,,,,Neck (Trap Smash-Bar),,,,,,,,,,,,,,Steve Hill- Uncle of Hillary Froning | passed away 9/1/18,,11 Plank Walkouts,,,20 Rev Flys,
,,,,Squat Sit (plate jig) ,,,,,,,,,,,,,,,,12 Deadlifts (70%),,,30 Single Leg RDLs,
,,,,,,,,,,,,,,,,,,,,,,,,
Foundation,Every 2min for 18min,15min AMRAP,5rds; for time,Anatomical Trains,6rds; for time (15min time cap),EoMOM for 20min,E2MOM for 14min,15min AMRAP,8rds; for time,Anatomical Trains,18min AMRAP,6rds; for time,3 rounds; for time,8rds; for time,5 cycles of; ,Squat Fix,EMOM for 18min; for reps,Partner AMRAP in 20min,Partner WoD,"1 Box Step Up (24""/20"")",Merry Christmas!!!,For time,5rds; for time,*100 Singles before each round*
,for max reps,15 Shoulder Press (10's/5's),20 Split Squats,Superficial Lines (Ant/Post),15 Db Muscle Clean (15's/10's),for max reps,5 Db Hang Snatch (25's/15's),:30 Dip Support (toe assist),7 Thrusters (25's/15's),Fxnl Lines (Ant/Post),15 Bench (75/45),10 Front Squats (75/45),40 Lunges,15 Kb Swings (40/25),3min AMRAP,Barefoot Squat Sit-test,Bent Over Rows (15's/10's),Buy In: 5 rds (each) ,Chest Pass,2 Down Dog HSPU,,:,10 Hollow Rocks,50-40-30-20
,Wall Balls Thrusters (20/14),:30 Side Plank,30 Banded RDL's,Squat Sit (plate jig),12 Overhead Lunges (bw),Bench (75/45),10 Db Squats (25's/15's)(to box),12 BN Sh Press (pvc),14 Squats,Lower limbs (Sumo Squat Sit | ,10 Shoulder Press (15's/10's),5 Eccentric Ring Rows (@ 45 degree angle or higher),30 G2O (25/15),10 Hanging Knee Raises,(1min rest btwn cycles),Foot (foot smash | kneeling sit | calf stretch),Bench Press (85/55),Partner 1: 20/15 cal row,Overhead Pass,3 Sumo Squats (bw),,200 Body Weight Squats to box*,10 V-Ups,Lunges
,Ring Rows (ALAP),15 Flys (5's/2.5's),40yd Serratus Ant. Walk (15's/10's),Lower Leg (Foot Smash | Calf Sm |,15 Bent Over Rows (25's/15's),Row (for cal),15 Seated Ham Curls,10 Box Chin Ups,63 Singles,IT Band Sm | Elevated Pigeon),5 Ring Rows,15yd Tire Flip,20(ea side) Sh Press (25/15),5 Incline Push Ups,30 Singles,Leg (Ant. Tib. Sm | Knee Gap | Quad | Ham | Adductor | IT Smash w/ bar),Lunges (bw),Partner 2: 1min Plank,Lat Pass Rt/Lat Pass Lt,4 Incline Push Ups,,,10 Tuck Ups,Incline Push Ups
,,:30 Side Plank,,Ant Tib Sm |Knee Gap),12 Incline Push Ups,,,,,Upper Limbs (Karate Chop | OH,,,,,10 Box Squats,HIp (Side Hip Smash | Donkey Squats | Samson Stretch),,*Switch after both partners finish,Squat to Chest Pass,5 Db Thrusters (25's/15's),,,:10 Hollow Hold,Crunches
,,15 Frontal Raises (5's/2.5's),,Upper Leg (It Band Sm | Quad Sm |,,,,,,Stretch | Pec Smash | Scorpion),,,,,5 Ring Rows,Upper Body (Martyr's stretch | Overhead Stretch),,with remaining time | AMRAP of:,Kneeling Lunge Pass Rt/Lt,6 Ring Rows,,*If you have a light weight (25-40lb/15-25lbs) | feel free to use while squatting,1min rest,
,,,,Ham Smash | Adductor),,,,,,Test/Re-test- Overhead Plate Hold,,,,,,OHS (muscle activation exercise | pausing 4x on the eccentric | :10 holds at ea pause),,Partner 1: Bench (95/65),Seated Lat Pass Rt/Lt,7 RDL (40/25),,,,(e.g. 100 singles | 50 lunges | push | sit; 100 singles | 40 lunges | push | sit | etc.)
,,,,Lower Trunk (Low Back Sm),,,,,,*Really looking for T-spine mobility,,,,,,Barefoot Squat Sit-retest,,Partner 2: Hang hold from pull up bar,Sit Up Chest Pass,8 Hanging Knee Raises,,*Every minute complete 3 burpees (no push up) | then continue knocking out your squats.,then...,*Put a towel under your low back*
,,,,Upper Trunk (T-Spine Sm | Chest,,,,,,,,,,,,,,*switch as needed*,Sit Up Overhead Pass,9 Burpees (no push up),,,12min AMRAP,
,,,,Sm),,,,,,,,,,,,,,,Crunch Passes-Get ups (?),10 Db Lunges (bw),,,10 Prone BNP (pvc),
,,,,Neck (Trap Smash-Bar),,,,,,,,,,,,,,Steve Hill- Uncle of Hillary Froning | passed away 9/1/18,,1min Plank,,,20 Rev Flys,
,,,,Squat Sit (plate jig) ,,,,,,,,,,,,,,,,12 Deadlifts (135/85),,,30 RDLs,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Cash Out,2min Couch Mobility,2min Hollow Hold,3min Glute Bridge,,60 Bi's and Tri's,5x Sled Push,70 Banded RDL's,40 Chest Flys (10's/5's),30 Knees to Elbow,,60 Bi's and Tri's (2 sets),30 GHDs,30 Split Squats (ea leg),2min Arm Cirlces (ea direction),20ea Single Leg RDL,20 Goblet Squats,60 Bi's and Tri's (AHAP),4min Max Dubs,,,,,,
