WEEK,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_4_HYPER,WEEK_4_HYPER,WEEK_4_HYPER,WEEK_4_HYPER,WEEK_4_HYPER,WEEK_4_HYPER
,for time,for max reps,5 Squat Sit BNP (55/35),Stretch- Karate Chop | Trap Smash | Chest Smash | Scap Smash,for time,Wall Balls (30/20),50 Lunges (50's/35's),30 Floor Press (10 narrow | 10 med | 10 wide)(115/75),8 Front Squats (115/75),Stretch- Rear Delt Sm. | Lat Sm. | Glute Sm. | Pigeon St. | IT Band Sm. | Supra Knee Sm.,1 Wall Walk,5 Deadlifts,Jumping Lunges (40/25) ,10/5 Deficit Push Ups,10yd Broad Jumps,Stretch- Scorpion St. | Chest Sm. | Prone Cobra | Frog Sit,10 Db Snatch (50/35),3 Push Press (165/105),20 Kb Swings (70/55),Dubs,,Stretch- Prayer Stretch | QL Sm | Seated Side Straddle | Samson St (w/ bend) | Vastus Med. Sm.,Toes to bar,Bench Press (155/95)
,Front Squats (155/95),Min 1: Shoulder press (40's/25's)*,100yd Farmers Carry (50's/35's),Activate- Prone IYT | Seated Chair Press,Thrusters (50's/35's),,40 Bicycles,20 Bent Over Rows (115/75),6 Shoulder Press (115/75),Act.- Standing Fire Hydrants,10 Dubs,4 Power Cleans,Lunges (40/25) ,5/3 Strict Chest to Bar Pull Ups,12 RDL's (165/105),Act.- Prone BNP | Quadruped Leg Raise,"15 Burpee Box Jump Over (24"")",5 Bar over burpees,15 Alt V-Ups,then...,10 Dubs (+10ea rd),Act- Side plank/raises | Int- Suitcase Hold,Thrusters,1min Rest
,Bar over burpees,Min 2: Chest to Bar Pull ups,:30 Supermans,Integrate- Iso Bent Over Row | Bent Over Sh Press,Chest to Bar Pull Ups,5 Deadlift (225/155),30 Squats (50's/35's),,15 Ham Curls,Int- Overhead Squat,3 Wall Walk,3 Front Squats,Squats (40/25),10 V-ups,40 Dubs,Int- Planks (side and front),20 Db Snatch (50/35),7 Pull Ups,10 Gobelt Squats (70/55),12min AMRAP,3 Chest To Bar Pull Ups (+3ea rd),,Rest 1min,50 Dubs
,,,,,,At the top of every min (starting at 1:00),20 TTB,,,,30 Dubs,2 Shoulder to Overhead,,,,,"15 Burpee Box Jump Over (24"")",,5 Dragon Flags,7 Push Press (135/95),,,Front Squats,1min Rest
,,*Sh Pr Against Squat Rack,,,,,10 Glute Bridge Walkouts,,,,6 Wall Walk,,,,,,30 Db Snatch (50/35),*start following round where you left off,,10 Ring Dips,,,Chest to bar pull ups,Front Squats (185/115)
,,,,,,,,,,,60 Dubs,,,,,,"15 Burpee Box Jump Over (24"")",,,10 Front Rack Lunges (135/95),,,Thrusters,1min Rest
,,,,,,,,,,,9 Wall Walk,,,,,,40 Db Snatch (50/35),,,,,,Rest 1min,
,,,,,,,,,,,90 Dubs,,,,,,"15 Burpee Box Jump Over (24"")",,,,,,Front Squats,
,,,,,,,,,,,15 Wall Walk,,,,,,50 Db Snatch (50/35),,,,,,Bar Muscle Ups,
,,,,,,,,,,,150 Dubs,,,,,,"15 Burpee Box Jump Over (24"")",,,,,,Thrusters,
,,,,,,,,,,,21 Wall Walks,,,,,,,,,,,,CrossFit Open 21.4 (7min time cap; for max weight),
,,,,,,,,,,,210 Dubs,,,,,,,,,,,,Deadlift | Clean | Hang Clean | Jerk,
Enthusiast,10-9-8-7-6-5-4-3-2-1,EMOM for 12min,7rds; for time,Neck and Shoulders,21-15-9-6-3,7min AMRAP,2 rounds; for time,6rds; for time,15min AMRAP,Myofascial Plane- Back Fxnl Line,15min time cap,10min AMRAP (135/95),5 rounds; for max reps ,EMOM for 10min,15min AMRAP,Myofascial Plane-  Front Fxnl Line,for time,4x 3min AMRAP (2min rest),15min AMRAP,5min AMRAP,10min AMRAP,Myofascial Plane- Ipsilateral Line,Front Squats,5 rounds; for max reps
,for time,for max reps,5 Squat Sit BNP (45/35),Stretch- Karate Chop | Trap Smash | Chest Smash | Scap Smash,for time,Wall Balls (20/14),50 Lunges (40's/25's),30 Floor Press (10 narrow | 10 med | 10 wide)(95/65),8 Front Squats (95/65),Stretch- Rear Delt Sm. | Lat Sm. | Glute Sm. | Pigeon St. | IT Band Sm. | Supra Knee Sm.,1 Scaled Wall Walk,5 Deadlifts,Jumping Lunges (25/15) ,10/5 Push Ups,10yd Broad Jumps,Stretch- Scorpion St. | Chest Sm. | Prone Cobra | Frog Sit,10 Db Snatch (50/35),3 Push Press (135/85),20 Kb Swings (55/35),Dubs,,Stretch- Prayer Stretch | QL Sm | Seated Side Straddle | Samson St (w/ bend) | Vastus Med. Sm.,Toes to bar,Bench Press (135/85)
,Front Squats (115/75),Min 1: Shoulder press (25's/15's)*,100yd Farmers Carry (40's/25's),Activate- Prone IYT | Seated Chair Press,Thrusters (40's/25's),,40 Bicycles,20 Bent Over Rows (95/65),6 Shoulder Press (95/65),Act.- Standing Fire Hydrants,10 Dubs,4 Power Cleans,Lunges (25/15) ,5/3 Pull Ups (strict/band),12 RDL's (135/85),Act.- Prone BNP | Quadruped Leg Raise,"15 Burpee Box Jump Over (24"")",5 Burpees,15 Alt V-Ups,then...,10 Dubs (+10ea rd),Act- Side plank/raises | Int- Suitcase Hold,Thrusters,1min Rest
,Burpees,Min 2: Pull ups (bw/band),:30 Supermans,Integrate- Iso Bent Over Row | Bent Over Sh Press,Pull Up,5 Deadlift (225/155),30 Squats (40's/25's),,15 Ham Curls,Int- Overhead Squat,3 Scaled Wall Walk,3 Front Squats,Squats (25/15),10 Tuck Ups,20 Dubs,Int- Planks (side and front),20 Db Snatch (50/35),7 Pull Ups (bw/band),10 Gobelt Squats (55/35),12min AMRAP,3 Pull Ups (+3ea rd),,Rest 1min,50 Dubs
,,,,,,At the top of every min (starting at 1:00),20 v-Ups,,,,30 Dubs,2 Shoulder to Overhead,,,,,"15 Burpee Box Jump Over (24"")",,5 Ecc Dragon Flags,7 Push Press (115/75),,,Front Squats,1min Rest
,,*Sh Pr Against Squat Rack,,,,,10 Glute Bridge Walkouts,,,,6 Scaled Wall Walk,,,,,,30 Db Snatch (50/35),*start following round where you left off,,10 Push Ups,,,Chest to bar pull ups,Front Squats (165/105)
,,,,,,,,,,,60 Dubs,,,,,,"15 Burpee Box Jump Over (24"")",,,10 Front Rack Lunges (115/75),,,Thrusters,1min Rest
,,,,,,,,,,,9 Scaled Wall Walk,,,,,,40 Db Snatch (50/35),,,,,,Rest 1min,
,,,,,,,,,,,90 Dubs,,,,,,"15 Burpee Box Jump Over (24"")",,,,,,Front Squats,
,,,,,,,,,,,15 Scaled Wall Walk,,,,,,50 Db Snatch (50/35),,,,,,Bar Muscle Ups,
,,,,,,,,,,,150 Dubs,,,,,,"15 Burpee Box Jump Over (24"")",,,,,,Thrusters,
,,,,,,,,,,,21 Scaled Wall Walks,,,,,,,,,,,,CrossFit Open 21.4 (7min time cap; for max weight),
,,,,,,,,,,,210 Dubs,,,,,,,,,,,,Deadlift | Clean | Hang Clean | Jerk,
Foundation,10-9-8-7-6-5-4-3-2-1,EMOM for 12min,7rds; for time,Neck and Shoulders,21-15-9-6-3,7min AMRAP,2 rounds; for time,6rds; for time,15min AMRAP,Myofascial Plane- Back Fxnl Line,,10min AMRAP (95/65),5 rounds; for max reps ,EMOM for 10min,15min AMRAP,Myofascial Plane-  Front Fxnl Line,,4x 3min AMRAP (2min rest),15min AMRAP,5min AMRAP,10min AMRAP,Myofascial Plane- Ipsilateral Line,Front Squats,5 rounds; for max reps
,for time,for max reps,5 Squat Sit BNP (pvc),Stretch- Karate Chop | Trap Smash | Chest Smash | Scap Smash,for time,Wall Balls (20/14),50 Lunges (25's/15's),30 Floor Press (10 narrow | 10 med | 10 wide)(75/45),8 Front Squats (75/45),Stretch- Rear Delt Sm. | Lat Sm. | Glute Sm. | Pigeon St. | IT Band Sm. | Supra Knee Sm.,,5 Deadlifts,Lunges,10/5 Incline Push Ups,5 Plate Hops,Stretch- Scorpion St. | Chest Sm. | Prone Cobra | Frog Sit,,3 Push Press (95/65),20 Db RDL (40's/25's),Dubs,,Stretch- Prayer Stretch | QL Sm | Seated Side Straddle | Samson St (w/ bend) | Vastus Med. Sm.,Toes to bar,Bench Press (115/75)
,Goblet Squat (55/35),Min 1: Shoulder press (15's/10's)*,100yd Farmers Carry (25's/15's),Activate- Prone IYT | Seated Chair Press,Thrusters (25's/15's),,40 Bicycles,20 Banded Rows,6 Shoulder Press (75/45),Act.- Standing Fire Hydrants,,4 Power Cleans,Squats,5/3 Ring Rows,12 RDL's (95/65),Act.- Prone BNP | Quadruped Leg Raise,,5 Burpee (no push up),15 Alt V-Ups,then...,20 Dubs (+20ea rd),Act- Side plank/raises | Int- Suitcase Hold,Thrusters,1min Rest
,Burpee no push up,Min 2: Ring Rows,:30 Supermans,Integrate- Iso Bent Over Row | Bent Over Sh Press,Ring Rows,5 Deadlift (135/85),30 Squats (25's/15's),,15 Ham Curls,Int- Overhead Squat,,3 Front Squats,Hip Raises (bw),10 Tuck Ups (legs only),60 Singles,Int- Planks (side and front),,7 Ring Rows,10 Gobelt Squats (25/15),12min AMRAP,3 Ring Rows (ALowAP) (+3ea rd),,Rest 1min,50 Dubs
,,,,,,At the top of every min (starting at 1:00),20 Straight Leg Raises,,,,,2 Shoulder to Overhead,,,,,,,5 Candlesticks,7 Push Press (95/65),,,Front Squats,1min Rest
,,*Sh Pr Against Squat Rack,,,,,10 Glute Bridge Walkouts,,,,,,,,,,,*start following round where you left off,,10 Incline Push Ups,,,Chest to bar pull ups,Front Squats (135/85)
,,,,,,,,,,,,,,,,,,,,10 Front Rack Lunges (95/65),,,Thrusters,1min Rest
,,,,,,,,,,,,,,,,,,,,,,,Rest 1min,
,,,,,,,,,,,,,,,,,,,,,,,Front Squats,
,,,,,,,,,,,,,,,,,,,,,,,Bar Muscle Ups,
,,,,,,,,,,,,,,,,,,,,,,,Thrusters,
,,,,,,,,,,,,,,,,,,,,,,,CrossFit Open 21.4 (7min time cap; for max weight),
,,,,,,,,,,,,,,,,,,,,,,,Deadlift | Clean | Hang Clean | Jerk,
At-Home,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,2min Samson St (ea),50 Banded Rows,2min Pigeon St (ea),,30 Split Squat (ea),4 Sled Push (110/55),2min Pigeon St (ea),20 Pull Ups (bw/band),3min Glute Bridge,,Stretch,20 Dragon Flags & 10 MU,2min Couch (ea),3min Arm Circles,2min Calf St (ea),,Stretch,40 Bi's and Tri's,2min Samson St (ea),3min Plank,2min Pigeon St (ea),,Stretch,40 Bi's and Tri's
,,,,,,,,,,,,,,,,,,,,,,,,
,12min AMRAP,for time,5rds; for time,#VALUE!,#VALUE!,6rds | for time ,6rds; for max cals,EMOM for 15min ,for time,#VALUE!,4rds; for time,15min AMRAP,15min AMRAP,5rds; for time,1600m Walk/Jog/run*,#VALUE!,EMOM for 12min; for max abs,15min AMRAP,6 rounds; for max laps,20min AMRAP,#REF!,#VALUE!,5rds; 1min ea station; max reps,EMOM for 20min
