WEEK,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE
Enthusiast,15min AMRAP,7rds; for time,5rds; for time,Low Back Rehab #1,15min AMRAP,20min AMRAP,20min AMRAP,E3MOM for 18min,EMOM for 15min,Litmus- Planks,10 | 9 | 8 | 7 | 6 | 5 | 4 | 3 | 2 | 1,for time,5rds; for time,20min AMRAP,EMOM for 15min,Litmus- Supine Overhead Sc,6rds; for time,3rds; for time,5rds; for best avg row time ,15min AMRAP,EMOM for 15min,Litmus- Seated T-Spine test,For max cals;,5rds; for time
,7ea Split Squats,:20 Iso I (5's/2.5's),10 Deadlift (135/85),Litmus- RDL,7ea Shoulder Windmills,5 Pull Ups,40yd L. Kb/Db Overhead Carry (35/25),3 Strict Chest to Bar Pull Ups,5yd Lateral shuffle (left),Stretch- Couch Mob | World's Greatest | Elevated Pigeon,for time,21-15-9,30 Lunges (25's/15's),10yd Broad Jump,for max reps,Stretch- Handcuff St | Pec Sm | PVC Y Stretch | Rear Delt Sm | Scap Sm. ,8 Push Press (50's/35's),20 Burpees,8 Deadlifts (60%) ,15 KTE,8 Kb Swings (55/35),Stretch- Lat Sm | OH Stretch | T-Spine Crunches | Martyr's Stretch | PVC Y Stretch,60 Squats ,20 Down Dog HSPU
,:30 Hollow Hold,:30 Deadhang,20yd Banded Side Step,Stretch- Quad Sm | Samson St | QL Sm,10 Kb Swings (55/35),10 Push Ups,10 L. Single Leg RDL (35/25),5 HSPU,1 Burpee,Activate- Recliners | Deadbugs | Glute Bridges | St Arm Lat Pulldown (iso),Front Squat (155/95),Cleans (135/95),15 Shoulder Press (25's/15's),20 RDL's (75/45),Min 1: Floor Press (40's/25's),Activ- Scap Push Ups | Underhand IYT's,30 Tuck Ups,21 Db Snatches (40/25),400m Row,100yd Farmers Carry (40's/25's),"10 Step Ups (20"")",Act- 1/2 Superman | Wall Sh Press,then,30 Deadlifts (135/95)
,20ea Tree pose sidekicks,:20 Iso Y (5's/2.5's),10 Plank Walkouts,Activate- Marches | Side Plank | Prone Hip Ext,:20 Iso Banded Row,15 Squats,40yd R. Kb/Db Overhead Carry (35/25),8 Evil Wheels,5yd Lateral shuffle (right),Int- RDL | Squat | Push Up,Chin Up,Ring Dips,7 Tempo SLR,30 Bicycles,Min 2: Kb Swings (55/35),Int- Down Dog | Down Dog HSPU | HSPU,200m Row Sprint,12 Db Thrusters (40's/25's),,5 Push Press (155/95),20 Lateral Hops,Int- OHS,6rds,40 Sit Ups
,,20 Pull Up Shrugs,,Int- Pulse Squats,:15 1-Leg L-Sit,,10 R. Single Leg RDL (35/25),,1 Burpee,Litmus- Plank,,,,,Min 3: Pull Ups (bw/band),,,,,,,,1min Row,50 Dubs
,,:20 Iso T (5's/2.5's),,,,,,,10 Squat,,,,,,,,,,,,,,2min Rest,3min Rest
,,15 BPA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Foundation,15min AMRAP,7rds; for time,5rds; for time,Low Back Rehab #1,15min AMRAP,20min AMRAP,20min AMRAP,E3MOM for 18min,EMOM for 15min,Litmus- Planks,10 | 9 | 8 | 7 | 6 | 5 | 4 | 3 | 2 | 1,for time,5rds; for time,20min AMRAP,EMOM for 15min,Litmus- Supine Overhead Sc,6rds; for time,3rds; for time,5rds; for best avg row time ,15min AMRAP,EMOM for 15min,Litmus- Seated T-Spine test,For max cals;,5rds; for time
,7ea Split Squats (ring assist),:20 Iso I (bw),10 RDL (95/65),Litmus- RDL,7ea Shoulder Windmills,5 Ring Rows,40yd L. Kb/Db Overhead Carry (25/15),3 Ring Rows,5yd Lateral shuffle (left),Stretch- Couch Mob | World's Greatest | Elevated Pigeon,for time,21-15-9,30 Lunges (bw),5 Squat Hops,for max reps,Stretch- Handcuff St | Pec Sm | PVC Y Stretch | Rear Delt Sm | Scap Sm. ,8 Push Press (40's/25's),20 Burpees (no push up),8 RDL (135/85),15 HKR,8 Db RDL (40/25),Stretch- Lat Sm | OH Stretch | T-Spine Crunches | Martyr's Stretch | PVC Y Stretch,60 Squats (to box),20 Seated Db Sh Pr (25's/15's)
,:30 Hollow Hold (bent knee),:30 Deadhang,20yd Banded Side Step,Stretch- Quad Sm | Samson St | QL Sm,10 Db Swing (40/25),10 Incline Push Ups,10 L. Single Leg RDL (25/15,5 Db Shoulder Press (40's/25's),1 Burpee (no push up),Activate- Recliners | Deadbugs | Glute Bridges | St Arm Lat Pulldown (iso),Db Front Squat (40's/25's),Muscle Clean (95/65),15 Shoulder Press (15's/10's),20 RDL's (45/35),Min 1: Floor Press (25's/15's),Activ- Scap Push Ups | Underhand IYT's,:30 Bent Knee Hollow Hold,21 Db Snatches (25/15),400m Row,100yd Farmers Carry (40's/25's),10 Step Ups (AHiAP),Act- 1/2 Superman | Wall Sh Press,then,30 RDL (95/65)
,20ea Tree pose sidekicks,:20 Iso Y (bw),10 Kneading Planks,Activate- Marches | Side Plank | Prone Hip Ext,:20 Iso Banded Row,15 Squats to box,40yd R. Kb/Db Overhead Carry (25/15),8 Plank Walkouts,5yd Lateral shuffle (right),Int- RDL | Squat | Push Up,Ring Chin Up,Push Ups,7 Tempo Bent Leg Raises,30 Bicycles,Min 2: RDL (40/25),Int- Down Dog | Down Dog HSPU | HSPU,200m Row Sprint,12 Db Thrusters (25's/15's),,5 Push Press (115/75),20 Lateral Hops,Int- OHS,6rds,40 Crunches
,,20 Pull Up Shrugs,,Int- Pulse Squats,:15 Bent Knees L-Sit,,10 R. Single Leg RDL (25/15),,1 Burpee (no push up),Litmus- Plank,,,,,Min 3: Ring Rows,,,,,,,,1min Row,100 Singles
,,:20 Iso T (bw),,,,,,,10 Squat,,,,,,,,,,,,,,2min Rest,3min Rest
,,15 BPA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Cash Out,1min Couch (ea),3min Arm Circles,3min Glute Bridge,,50 Banded Bi's and Tri's,2min Pigeon St (ea),20 GHD's,60 IYT's,2min Pigeon St,,50 Banded Bi's and Tri's,2min Scorpion St,3min Plank,3min Glute Bridge,3min Arm Circles,,2min Samson St (ea),50 Bi's and Tri's,30 GHD's,2x Max reps Db Sh Pr,20 Split Squats (ea),,50 Ring Rows,3x 1min Battle Rope
,,,,,,,,,,,,,,,,,,,,,,,,
,3rds; for time,EMOM for 10min | max SLR,15min AMRAP,#VALUE!,15min AMRAP,4rds; for time,5rds; for time (12min cap),15min AMRAP,12min time cap,#VALUE!,5rds; for time,14min AMRAP,4rds; for time,EMOM for 10min,12min AMRAP,#VALUE!,4rds; for time,15min AMRAP,12min AMRAP,6rds; for time,EMOM for 10min,#VALUE!,5rds; for time,10min AMRAP
