Athlete,5rds; for time,15min AMRAP,5rds; for time,,9rds; for time,EMOM for 12min,4 rounds; for time,EMOM for 12min,15min AMRAP,,21-15-9-6-3; for time,5rds; for max reps,EMOM for 12min,15min AMRAP,6rds; for time,,3rds; for time,EMOM for 12min,for time,15min AMRAP,10 Bench Press (185/135),,EMOM for 10min,20min AMRAP
,10 Jumping Lunges,10 Med Ball Fl Press (30/20),10 Pull Ups,,1 Deficit HSPU,"5 Box Jump (30""/24"")",5 Chest to Bar Pull Ups,5 Med Ball for Ht (30/20),10 Banded Row,,Thrusters (95/65),Bench Press (bodyweight),7 Kb Swings (70/55),5 Shoulder Press (115/75),15 Apollo Ohno's,,15 Floor Press (135/85),5 Burpees ,10-9-8-7-6-5-4-3-2-1,12 Shoulder Press (40's/25's),10 Strict Pull Ups,,10 Kb Swing (70/55),25 TTB
,12 Db Squats (40's/25's),7ea Bi Curl (40/25),7ea 1-Arm RDL (70/55),,3 Front Squats (185/125),7 Push Ups,10 Floor Press (155/95),"10 Step Ups (40/25)(20"")",15 KTE,,Bar Over Burpees,Pull Ups,10 Lunges (70/55),7 Chin Ups (10/5),10 Cossack Squats (25/15),,15 Bent Over Rows (135/85),10 Squats (55/35),Chin Ups,10 Pullovers (40/25),Max Thrusters (135/85),,7 Ring Row (parallel),50 Dubs
,10 Bent Over Sh Pr (5's/2.5's),7ea Tri Ext (40/25),5ea 1-Arm Push Press (70/55),,7ea Bent Over Rows (70/55),10 Kb Swings (70/55),20 Lunges (40/25),,20 Kb Swings (70/55),,,,,,:30 Bicycles,,16 Alt Hang St Leg Raise,,Front Squats (60%),7 Dragon Flags,,,max Skull Crushers (40's/25's),15 Squat Cleans (135/85)
,20 Banded Side Steps (Hvy-XHvy),80yd Suitcase Carry (40/25),10 GHD's,,,,,,,,,,,,,,,,,,*Repeat till you reach 100 thrusters,,,(Rd 2- 13 Sq Cl (185/115))
,,,,,,,,,,,,,,,,,,,,,,,,(Rd 3- 11 Sq Cl (225/145))
,,,,,,,,,,,,,,,,,,,,,,,,(Rd 4- 9 Sq Cl (275/175))
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Enthusiast,5rds; for time,15min AMRAP,5rds; for time,,9rds; for time,EMOM for 12min,4 rounds; for time,EMOM for 12min,15min AMRAP,,21-15-9-6-3; for time,5rds; for max reps,EMOM for 12min,15min AMRAP,6rds; for time,,3rds; for time,EMOM for 12min,for time,15min AMRAP,10 Bench Press (155/85),,EMOM for 10min,20min AMRAP
,10 Jumping Lunges,10 Med Ball Fl Press (20/14),10 Box Pull Ups,,1 HSPU,"5 Box Jump (24""/20"")",5 Pull Ups,5 Med Ball for Ht (20/14),10 Banded Row,,Thrusters (95/65),Bench Press (3/4 bodyweight),7 Kb Swings (55/35),5 Shoulder Press (95/65),15 Apollo Ohno's,,15 Floor Press (115/75),5 Burpees,10-9-8-7-6-5-4-3-2-1,12 Shoulder Press (25's/15's),10 Pull Ups,,10 Kb Swings (55/35),25 KTE
,12 Db Squats (25's/15's),7ea Bi Curl (25/15),7ea 1-Arm RDL (55/35),,3 Front Squats (155/95),7 Knee Push Ups,10 Floor Press (135/85),"10 Step Ups (25/15)(20"")",15 HKR,,Burpees,Box Pull Ups,10 Lunges (55/35),7 Chin Up,10 Cossack Squats (bw),,15 Bent Over Row (115/75),10 Squats (40/25),Box Chin Ups,10 Pullovers (25/15),Max Thrusters (95/65),,7 Ring Rows (<45 deg),50 Dubs
,10 Bent Over Sh Pr ,7ea Tri Ext (25/15),5ea 1-Arm Push Press (55/35),,7ea Bent Over Rows (55/35),10 Kb Swings (70/55),20 Lunges (25/15),,20 Kb Swings (55/35),,,,,,:30 Bicycles,,16 Alt Hang Bent Leg Raise,,Front Squats (165/115),7 Ecc Dragon Flags,,,max Skull Crushers (25's/15's),15 Power Cleans (95/65)
,20 Banded Side Steps (Med),80yd Suitcase Carry (40/25),10 Glute Bridge Walkouts,,,,,,,,,,,,,,,,,,*Repeat till you reach 100 thrusters,,,(Rd 2- 13 Sq Cl (135/85))
,,,,,,,,,,,,,,,,,,,,,,,,(Rd 3- 11 Sq Cl (185/115))
,,,,,,,,,,,,,,,,,,,,,,,,(Rd 4- 9 Sq Cl (225/145))
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Foundation,5rds; for time,15min AMRAP,5rds; for time,,9rds; for time,EMOM for 12min,4 rounds; for time,EMOM for 12min,15min AMRAP,,21-15-9-6-3; for time,5rds; for max reps,EMOM for 12min,15min AMRAP,6rds; for time,,3rds; for time,EMOM for 12min,for time,15min AMRAP,10 Bench Press (115/75),,EMOM for 10min,20min AMRAP
,10 Split Squats,10 Med Ball Fl Press (20/14),10 Ring Rows,,1 Db Sh Pr (40's/25's),5 Box Jump (AHiAP),5 Box Pull Ups,5 Med Ball for Ht (20/14),10 Banded Row,,Db Thrusters (25's/15's),Bench Press (1/2 bodyweight),7 DB RDL (40/25),5 Shoulder Press (75/45),15 Banded Side Steps,,15 Floor Press (75/45),5 Burp (no push up),10-9-8-7-6-5-4-3-2-1,12 Shoulder Press (15's/10's),10 Box Pull Ups,,10 Kb RDL (35/25),25 HKR
,12 Db Squats (15's/10's),7ea Bi Curl (15/10),7ea 1-Arm RDL (40/25),,3 Front Squats (95/65),7 Incline Push Ups,10 Floor Press (95/65),"10 Step Ups (bw)(20"")",15 Tuck Ups,,Burpee (no push up),Ring Rows,10 Lunges (bw),7 Ring Curls,10 Sumo Squats,,15 Bent Over Rows (75/45),10 Squats (bw),Ring Curls,10 Pullovers (15/10),Max Db Thrusters (40's/25's),,7 Ring Rows (>45 deg),50 Dubs
,10 Bent Over Sh Pr ,7ea Tri Ext (15/10),5ea 1-Arm Push Press (40/25),,7ea Bent Over Rows (35/25),10 Kb Swings (70/55),20 Split Squats (bw),,20 Kb Swings (35/25),,,,,,:30 Bicycles,,16 SLR,,Db Squats (40's/25's),7 Candlesticks,,,max Skull Crushers (15's/10's),15 Muscle Cleans (75/45)
,20 Banded Side Steps (Xlt-lt),80yd Suitcase Carry (40/25),10 Glute Bridge Walkouts,,,,,,,,,,,,,,,,,,*Repeat till you reach 100 thrusters,,,(Rd 2- 13 Sq Cl (95/65))
,,,,,,,,,,,,,,,,,,,,,,,,(Rd 3- 11 Sq Cl (115/75))
,,,,,,,,,,,,,,,,,,,,,,,,(Rd 4- 9 Sq Cl (135/85))
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Foundation,5rds; for time,15min AMRAP,5rds; for time,,9rds; for time,EMOM for 12min,4 rounds; for time,EMOM for 12min,15min AMRAP,,21-15-9-6-3,Lynne At-Home,EMOM for 12min,15min AMRAP,6rds; for time,,3rds; for time,EMOM for 12min,for time,15min AMRAP,4 rounds; for time,,EMOM for 10min,20min AMRAP
,10 Jumping Lunges,10 Hand Release Push Ups,20 Reverse Flys,,1 Down Dog HSPU,5 Broad Jumps,5 Pull Ups,5 Down dog HSPU,15 Rev Flys,,Lunges (ea leg),5rds; for max reps,10 RDL,5 Down Dog HSPU,15 Apollo Ohno's,,15 Push Ups,5 Burpee,100-90-80-.....20-10 (seconds),12 Down Dog HSPU,10 Hand Release Push Ups,,10 Squat Hops,25 Tuck Ups
,15 Squats,7ea Bi Curl (backpack),7ea Single Leg RDL,,5 Glute Bridge Walkouts,7 Push Ups,10 Push Ups,"10 Step Ups (AHeavyAP)(20"")",15 Tuck Ups,,Burpee,Push Ups,16 Lunges (bw),7ea Curls (backpack),10 Cossack Squats (bw),,20 Rev Flys,10 Squats (bw),Bicep Curls (backpack),10 Plank Walkouts,1min Batwing ,,7 Bent Over Sh Press,50 Dubs
,10 Bent Over Sh Pr ,7ea Tri Ext (backpack),10 Down Dog HSPU,,14 Bent Over Shoulder Press,10 Jump Squats,20 Lunges,,10ea Single Leg Jumps,,,Pull Ups,,,:30 Bicycles,,16 V-Ups,,Lunges,7 Ecc Dragon Flags,25 Burpees,,max Plank Push Ups,15 Burpees
,20 Side to Side Jumps,80yd Suitcase Carry (backpack),10 Glute Bridge Walkouts,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,2min Side Hip Sm,2min Scorpion,2min Deadbugs,,2min Samson,5min Glute Bridge,2min Child's Pose,2min Couch,2min Pigeon,,Scorpion St,2x max reps Bi's and Tri's,2min Samson,2min Child's Pose,3min Planks,,2min World's Greatest,20 Ring Curls/Tri's,2min Side Hip Smash,50 Rev Flys,2min Samson,,2min Overhead St,2min Down Dog
,,,,,,,,,,,,,,,,,,,,,,,,
,3rds; for time,EMOM for 10min | max SLR,15min AMRAP,#VALUE!,15min AMRAP,4rds; for time,5rds; for time (12min cap),15min AMRAP,12min time cap,#VALUE!,5rds; for time,14min AMRAP,4rds; for time,EMOM for 10min,12min AMRAP,#VALUE!,4rds; for time,15min AMRAP,12min AMRAP,6rds; for time,EMOM for 10min,#VALUE!,5rds; for time,10min AMRAP
