WEEK,WEEK_1_STRENGTH,WEEK_1_STRENGTH,WEEK_1_STRENGTH,WEEK_1_STRENGTH,WEEK_1_STRENGTH,WEEK_1_STRENGTH,WEEK_2_STRENGTH,WEEK_2_STRENGTH,WEEK_2_STRENGTH,WEEK_2_STRENGTH,WEEK_2_STRENGTH,WEEK_2_STRENGTH,WEEK_3_STRENGTH,WEEK_3_STRENGTH,WEEK_3_STRENGTH,WEEK_3_STRENGTH,WEEK_3_STRENGTH,WEEK_3_STRENGTH,WEEK_4_STRENGTH,WEEK_4_STRENGTH,WEEK_4_STRENGTH,WEEK_4_STRENGTH,WEEK_4_STRENGTH,WEEK_4_STRENGTH
,,,,Glute/Piriformis Smash,,,,,,Knee Gapping,,,,,12 Db Shoulder Press (40's/25's),-Foam Roller | Glutes,,Partner 2:,,,,150 Pull Ups,,
,,,,Low back,,,,,,IT Band Smash,,Rest is whatever time leftover w/in ea min,,,3rds,-LAX & Elevated Pigeon | Lats | Chest,,5 Ring Dips,,,,200 Dubs,,
,,,,Scap,,,,,,Couch Mobility,,,,,Bench (225/105),-Scorpion St,,10 Squats,,,,150 Thrusters (50's/35's),,
,,,,Trap,,,,,,Hi Glute Smash,,,,,10 Db Shoulder Press (40's/25's),Overhead Squat Sit,,15 Sit Ups,,,,200 Dubs,,
,,,,Squat Sit OHS,,,,,,LAX Lat Smash,,,,,,,,,,,,150 Floor Press (135/85),,
,,,,BNP progression (catalyst),,,,,,Trap Smash,,,,,,,,,,,,200 Dubs,,
,,,,,,,,,,Landmine Smash,,,,,,,,,,,,,,
Enthusiast,15min AMRAP,7 rds; for time,15min AMRAP,Anatomy Trains,,Teams of 3 | for max reps,EMOM for 10min,7rds; for time,15min AMRAP,Anatomy Trains,5 rounds,Min 1: 100m,10rds; for time,15min AMRAP,For max reps,Anatomy Trains,5rds; for time,Partner WoD,5rds; for time,15min AMRAP,5rds; for time,for time | Partner WoD | YGIG,EMOM for 18min,For max meters
,40yd Farmers Carry (25's/15's),5 Front Squats (3sec pause)(95/65),5 Db Shoulder Press (40's/25's),Superficial Back Line,,12min AMRAP,5 Front Squats (115/75),1min Dip Support,:30sec Row (for cal),Lateral Line,3 Bench press (205/145),Min 2: 120m,3 Strict Pull Ups (bw/banded),5 Kb Swings (70/55),3rds,(Functional lines),10 Bent Over Rows (95/65),20min AMRAP,"8 Single leg squats (20"")",For max reps,"6 Box Jumps (24""/20"")",200 Dubs,Min 1: Kb Swings (55/35),4x 4min
,7 Floor Press (135/85),7 Pull Ups,40yd Bear Crawl,Squat Sit OHS,,Wall Balls (20/14),7 Push Press (115/75),7 Candlesticks,8 Lunges (135/85),Squat Sit w/ Whole body Iso,15ea 1-arm Bent Over Rows (40/25),Min 3: 140m,20 Dubs,10 RDL (135/85),Bench (95/65),Overhead Squat Sit,12 Db Thrusters (40's/25's),,15 Hollow Rocks,Min1: Ring Rows,10 RDL's (155/95),150 Burpees,Min 2: Goblet Squats (40/25),Row 4min | rest | repeat
,5 Plank Walkouts,,20 Dubs,Foot Smash,,200m Row,,5 Strict Pull Up,15 HKR (15/10),Ant Tib Smash,,Min 4: 160m,,15 Sumo Squats (25/15),15 Db Shoulder Press (40's/25's),Adductors,14 Tuck Ups (ft under bar),Partner 1: ,30 Dubs,Min 2: Push Up,1min Plank,200 Dubs,Min 3: Ring Rows,
,,,,Calf Smash,,Knees to Elbows,,,,Lateral Calf Smash,,Min 5: 180m,,,3rds,-Frog Sit & Butterfly St | IT Band,,500m Row,,Min 3: Db G2O (40/25),,150 Db Lunges (40's/25's),,The goal is to get more intense rows each round
,,,,Ham Smash,,,,,,Calf Smash,,(add 20m ea min till you can't complete the work),,,Bench (135/75),-Foam Roller & LAX | Side Hip,,,,,,200 Dubs,,
,,,,Glute/Piriformis Smash,,,,,,Knee Gapping,,,,,12 Db Shoulder Press (40's/25's),-Foam Roller | Glutes,,Partner 2:,,,,150 Pull Ups,,
,,,,Low back,,,,,,IT Band Smash,,Rest is whatever time leftover w/in ea min,,,3rds,-LAX & Elevated Pigeon | Lats | Chest,,5 Push Ups,,,,200 Dubs,,
,,,,Scap,,,,,,Couch Mobility,,,,,Bench (185/85),-Scorpion St,,10 Squats,,,,150 Thrusters (40's/25's),,
,,,,Trap,,,,,,Hi Glute Smash,,,,,10 Db Shoulder Press (40's/25's),Overhead Squat Sit,,15 Sit Ups,,,,200 Dubs,,
,,,,Squat Sit OHS,,,,,,LAX Lat Smash,,,,,,,,,,,,150 Floor Press (115/75),,
,,,,BNP progression (catalyst),,,,,,Trap Smash,,,,,,,,,,,,200 Dubs,,
,,,,,,,,,,Landmine Smash,,,,,,,,,,,,,,
Foundation,15min AMRAP,7 rds; for time,15min AMRAP,Anatomy Trains,,Teams of 3 | for max reps,EMOM for 10min,7rds; for time,15min AMRAP,Anatomy Trains,5 rounds,Min 1: 100m,10rds; for time,15min AMRAP,For max reps,Anatomy Trains,5rds; for time,Partner WoD,5rds; for time,15min AMRAP,5rds; for time,for time | Partner WoD | YGIG,EMOM for 18min,For max meters
,40yd Farmers Carry (15's/10's),5 Front Squats (3sec pause)(45/35),5 Db Shoulder Press (25's/15's),Superficial Back Line,,12min AMRAP,5 Front Squats (75/45),1min Plank,:30sec Row (for cal),Lateral Line,3 Bench press (135/85),Min 2: 120m,3 Ring Rows (ALowAP),5 Kb Swings (55/35),3rds,(Functional lines),10 Bent Over Rows (75/45),20min AMRAP,"8 Single leg squats (20"")(ring help)",For max reps,"6 Step Ups (24""/20"")",400 Singles,Min 1: RDL (40/25),4x 4min
,7 Floor Press (95/65),7 Ring Rows,:30 Planks,Squat Sit OHS,,Wall Balls Thrusters (20/14),7 Push Press (75/45),7 Straight Leg Raise,8 Lunges (40/25),Squat Sit w/ Whole body Iso,15ea 1-arm Bent Over Rows (25/15),Min 3: 140m,60 Singles,10 RDL (95/65),Bench (75/45),Overhead Squat Sit,12 Db Thrusters (25's/15's),,:30 Hollow Hold,Min1: Ring Rows,10 RDL's (95/65),150 Burpees,Min 2: Box Squats (bw),Row 4min | rest | repeat
,:30 Rev Planks,,60 Singles,Foot Smash,,200m Row,,5 Ring Rows,15 HKR (15/10),Ant Tib Smash,,Min 4: 160m,,15 Sumo Squats (bw),15 Db Shoulder Press (25's/15's),Adductors,:30 Hollow Hold,Partner 1: ,90 Singles,Min 2: Incline Push Up,1min Plank,400 Singles,Min 3: Ring Rows,
,,,,Calf Smash,,Hanging Knee Raises,,,,Lateral Calf Smash,,Min 5: 180m,,,3rds,-Frog Sit & Butterfly St | IT Band,,500m Row,,Min 3: Db G2O (25/15),,150 Db Lunges (25's/15's),,The goal is to get more intense rows each round
,,,,Ham Smash,,,,,,Calf Smash,,(add 20m ea min till you can't complete the work),,,Bench (95/65),-Foam Roller & LAX | Side Hip,,,,,,400 Singles,,
,,,,Glute/Piriformis Smash,,,,,,Knee Gapping,,,,,12 Db Shoulder Press (25's/15's),-Foam Roller | Glutes,,Partner 2:,,,,150 Ring Rows,,
,,,,Low back,,,,,,IT Band Smash,,Rest is whatever time leftover w/in ea min,,,3rds,-LAX & Elevated Pigeon | Lats | Chest,,5 Incline Push Ups,,,,400 Singles,,
,,,,Scap,,,,,,Couch Mobility,,,,,Bench (135/75),-Scorpion St,,10 Squats (to box),,,,150 Thrusters (25's/15's),,
,,,,Trap,,,,,,Hi Glute Smash,,,,,10 Db Shoulder Press (25's/15's),Overhead Squat Sit,,15 Crunches,,,,400 Singles,,
,,,,Squat Sit OHS,,,,,,LAX Lat Smash,,,,,,,,,,,,150 Floor Press (95/65),,
,,,,BNP progression (catalyst),,,,,,Trap Smash,,,,,,,,,,,,400 Singles,,
,,,,,,,,,,Landmine Smash,,,,,,,,,,,,,,
At-Home,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Cash Out,40 Rev Flys (10's/5's),1min ea Karate Chop,2min Squat Sit,,30 Bi's and Tri's (heavy-ish),,20 GHD,40 BPA,2min ea Couch Mobility,Squat Sit w/ Whole body Iso,30 Bi's and Tri's (heavy),,60 IYT's,3min Glute Bridges,2min Chest Stretch,20 Textbook Squats,3x Max reps Bi's and Tri's (AHAP),3min Stretching,50 Banded RDL's,50 Rev Flys (10's/5's),2min Couch Mobility,3min Stretching,3x Max reps bi's and tri's (AHAP),
