Athlete,5rds; for time,15min AMRAP,EMOM for 12min,,EMOM for 6min (each section),for time,EMOM for 12min,6rds; for time,5rds; max cals,,5rds; for max reps,12min AMRAP,12min AMRAP,15min AMRAP,12min AMRAP,,10min AMRAP,14min AMRAP,5rds; for time,10min AMRAP,EMOM for 10min,,10min AMRAP,For time (14min time cap)
,200m Row,12 Jumping Lunge,5ea Suitcase Deadlift (70/55),,5 Chest to Bar Pull Ups,20 Walking Lunges (50/35),5 Kb Swing (70/55),10 Burpees,3 Push Press (80% BW),,:30sec work/ :60sec rest ea,"5 Box Jumps (33"")",10 Lunges (135/85),"5 Box Jumps (30""/24"")",5 Db Sh Press (50's/35's),,5 Strict Pull Ups,8 Wall Balls (30/20),2 Clusters (185/125),(155/105),"4 Step Ups (24"")",,5 Burpees,60cal Row
,16 Cossack Squats (25/15),10 Floor Press (115/75),Max Suitcase Carry (70/55),,14 Alternating V-Ups,20 Kb Swings (70/55),6 OH Lunge (70/55),10 Chest to Bar Pull Ups,6 Thrusters (80% BW),,Max Front Sq (Bw),10 Single Leg Squats (25/15),15 GHD,7 Devils Press (40's/25's),10 Bulgarian Split Sq (50/35),,10 Hand Release Push Ups,10 Lunges (155/95),30 Dubs,5 Bent Over Rows,6 Db G2O (50/35),,5 Thrusters (155/95),50 Toes to bar
,8 Chin Ups,8 Front Rack Lunge (115/75),,,---,20 Walking Lunges (50/35),,40yd Suitcase Carry (70/55),Rest 30sec,,Max Floor Press (Bw),15 KB Lunges (70's/55's),20 Dubs,3 Wall Walks,15 DB RDL's (50's/35's),,15 Kb Swings (70/55),20 HKR,4 Ring Muscle Ups,6 Lunges,8 KTE,,5 Strict Pull Ups,40 Wall Balls (20/14)
,,10 Hand Release Push Ups,,,5 Chin Ups,20 TTB,,,:30sec Max Row (cal),,200m Row Sprint,,,,,,,,,5 Floor Press ,,,,30 Cleans (135/85)
,,12 Lateral Raises (15's/10's),,,15 Lateral Flys (10's/5's),20 Walking Lunges (50/35),,,Rest 60sec,,,,,,,,,,,,,,,20 Ring Muscle Ups
,,,,,,20 Burpees,,,,,,,,,,,,,,,,,,
,,,,,,20 Walking Lunges (50/35),,,,,,,,,,,,,,,,,,
,,,,,,20 Dragon Flags,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Enthusiast,5rds; for time,15min AMRAP,EMOM for 12min,,EMOM for 6min (each section),for time,EMOM for 12min,5rds; for time,5rds; max cals,,5rds; for max reps,12min AMRAP,12min AMRAP,15min AMRAP,12min AMRAP,,10min AMRAP,14min AMRAP,5rds; for time,10min AMRAP,EMOM for 10min,,10min AMRAP,For time (14min time cap)
,200m Row,12 Jumping Lunge,5ea Suitcase Deadlift (55/35),,5 Box Pull Ups,20 Walking Lunges (40/25),5 Kb Swing (55/35),10 Burpees,3 Push Press (60% BW),,:30sec work/ :60sec rest ea,"5 Box Jumps (24"")",10 Lunges (95/65),"5 Box Jumps (24""/20"")",5 Db Sh Press (40's/25's),,5 Pull Ups,8 Wall Balls (20/14),2 Thrusters (135/85),(135/95),"4 Step Ups (20"")",,5 Burpees (knees),60cal Row
,16 Cossack Squats (15/5),10 Floor Press,Max Suitcase Carry (55/35),,14 Alternating V-Ups,20 Kb Swings (55/35),6 OH Lunge (55/35),10 Pull Ups,6 Thrusters (60% BW),,Max Front Sq (70% Bw),10 Single Leg Squats (bw),10 Glute Bridge Walkouts,7 Devils Press (25's/15's),10 Bulgarian Split Sq (40/25),,10 Hand Release Push Ups,10 Lunges (135/85),15 Dubs,5 Bent Over Rows,6 Db G2O (40/25),,5 Thrusters (135/85),50 KTE
,8 Box Chin Ups,8 Front Rack Lunge,,,---,20 Walking Lunges (40/25),,40yd Suitcase Carry (55/35),Rest 30sec,,Max Floor Press (70% Bw),15 KB Lunges (40's/25's),10/20 Dubs/Singles,3 Modified Wall Walks,15 DB RDL's (40's/25's),,15 Kb Swings (55/35),20 HKR,4 Chest to Bar Pull Ups,6 Lunges,8 HKR,,5 Pull Ups,40 Wall Balls (20/14)
,,10 Hand Release Push Ups,,,5 Box Chin Ups,20 KTE,,,:30sec Max Row (cal),,200m Row Sprint,,,,,,,,,5 Floor Press ,,,,30 Cleans (115/75)
,,12 Lateral Raises (15's/10's),,,15 Lateral Flys (5's/2.5's),20 Walking Lunges (40/25),,,Rest 60sec,,,,,,,,,,,,,,,20 Bar Muscle Ups
,,,,,,20 Burpees (knees),,,,,,,,,,,,,,,,,,
,,,,,,20 Walking Lunges (40/25),,,,,,,,,,,,,,,,,,
,,,,,,20 Ecc Dragon Flags,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Foundation,5rds; for time,15min AMRAP,EMOM for 12min,,EMOM for 6min (each section),for time,EMOM for 12min,5rds; for time,5rds; max cals,,5rds; for max reps,12min AMRAP,12min AMRAP,15min AMRAP,12min AMRAP,,10min AMRAP,14min AMRAP,5rds; for time,10min AMRAP,EMOM for 10min,,10min AMRAP,For time (14min time cap)
,200m Row,12 Jumping Lunge,5ea Suitcase Deadlift (35/25),,7 Ring Rows,20 Walking Lunges (25/15),5 Kb Swing (40/25),10 Burpees (no push up),3 Push Press (40% BW),,:30sec work/ :60sec rest ea,5 Box Jumps (AHiAP),10 Lunges (40/25),5 Box Jumps (AHiAP),5 Db Sh Press (25's/15's),,5 Box Pull Ups,8 Wall Ball Thrusters (20/14),2 Thrusters (95/65),5 Bent Over Rows (95/65),4 Step Ups (AHiAP),,5 Burpees (no push up),60cal Row
,16 Sumo Squats,10 Floor Press,Max Suitcase Carry (35/35),,14 Alternating Toe Touches,20 Kb Swings (40/25),6 OH Lunge (40/25),10 Pull Ups on box,6 Thrusters (40% BW),,Max Front Sq (40% Bw),10 Single Leg Squats (to box),15 Glute Bridge Walkouts,7 Devils Press (15's/10's),10 Split Sq (25/15),,10 Incline Push Ups,10 Lunges (40/25),30 Singles,6 Lunges (25/15),6 Db G2O (25/15),,5 Thrusters (95/65),50 HKR
,8 Ring Curls,8 Front Rack Lunge,,,---,20 Walking Lunges (25/15),,40yd Suitcase Carry (40/25),Rest 30sec,,Max Floor Press (40% Bw),15 Lunges (bw),40 Singles,5 Inch Worms,15 DB RDL's (25's/15's),,15 DB RDL (40/25),20 Tuck Ups,4 Box Pull Ups,5 Floor Press (95/65),8 SLR,,5 Box Pull Ups,40 Wall Ball Thruster (20/14)
,,10 Hand Release Push Ups,,,5 Ring Curls,20 HKR,,,:30sec Max Row (cal),,200m Row Sprint,,,,,,,,,,,,,30 Muscle Cleans (95/65)
,,12 Lateral Raises (15's/10's),,,15 Lateral Flys (5's/2.5's),20 Walking Lunges (25/15),,,Rest 60sec,,,,,,,,,,,,,,,20 Pull Ups
,,,,,,20 Burpees (no push up),,,,,,,,,,,,,,,,,,
,,,,,,20 Walking Lunges (25/15),,,,,,,,,,,,,,,,,,
,,,,,,20 Candlesticks,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,5rds; for time,15min AMRAP,EMOM for 12min,,EMOM for 6min (each section),for time,EMOM for 12min,6rds; for time,5rds; max knee highs,,5rds; for max reps,12min AMRAP,12min AMRAP,15min AMRAP,12min AMRAP,,10min AMRAP,14min AMRAP,5rds; for time,10min AMRAP,EMOM for 10min,,10min AMRAP,For time (14min time cap)
,200m Run,12 Jumping Lunges,5ea Single Leg RDL,,5 Pull Ups,20 Walking Lunges (AHvyAP),7 Squat Jumps,10 Burpees,3 HSPU,,:30sec work/ :60sec rest ea,5 Broad Jumps,10 Lunges (holding kid or backpack),5 Box Jumps (AHiAP),5 Down Dog HSPU,,5 Wall Shoulder Press,8 Jumping Lunges,7 Burpees,5 Pull Ups,4 Step Ups (AHiAP),,5 Burpees,60cal Row
,16 Cossack Squats (BW),10 Hand Release Push Ups,Max Suitcase Hold (AHeavyAP),,14 Alternating V-Ups,20 Squat Jumps,10 Lunges,10 Wall Shoulder Press,6 Burpees,,Max Squats,10 Single Leg Squats (bw),8 Glute Bridge Walkouts,7 Burpees,10 Bulgarian Split Sq (AHvyAP),,10 Push Ups,14 Lunges,30 Jumping Jacks,12 Lunges,6 Floor Tap to Squat Jump,,5 Squat Jumps,50 SLR
,8 Bicep Curls (AHeavyAP),16 Lunges,,,---,20 Walking Lunges (AHvyAP),,:45ea Side Planks,Rest 30sec,,Max Push Ups,15 Lunges (AHvyAP),20 Dubs,3 Wall Walks,15 Single Leg RDL's,,15 Good Morning (pvc),20 HKR,4 Chest to Bar Pull Ups,5 Push Ups,8 SLR,,5 Pull Ups,40 Burpees
,,10 Hand Release Push Ups,,,5 Chin Ups,20 V_ups,,,:30sec Max Rapid Hi Knees*,,200m Row/Run Sprint,,,,,,,,,,,,,30 Squat Jumps
,,24 Lateral Raises (bw),,,15 Lateral Flys (10's/5's),20 Walking Lunges (AHvyAP),,,Rest 60sec,,,,,,,,,,,,,,,20 Pull Ups
,,,,,,20 Burpees,,,*Left | right= 1 rep,,,,,,,,,,,,,,,
,,,,,,20 Walking Lunges (AHvyAP),,,,,,,,,,,,,,,,,,
,,,,,,20 Ecc Dragon Flags,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,3min Samson,50 BPA,50 Banded Side Steps,,2min Across Body St,2min Pigeon,2min Pigeon,40 Lateral Flys (5's/2.5's),2min Scorpion St,,20 Bi's and Tri's,50 Banded Side Steps,50 Banded Side Steps,30 Bi's and Tri's ,5min Abs,,3min Planks (any style),30 GHD's,30 GHD,30 Bi's and Tri's,30 Bulgarian Split Squats (ea),,50 Lateral Raises,6min Abs
,,,,,,,,,,,,,,,,,,,,,,,,
,5rds; for time,15min AMRAP,EMOM for 12min,#VALUE!,EMOM for 6min (each section),for time,EMOM for 12min,6rds; for time,5rds; max knee highs,#VALUE!,5rds; for max reps,12min AMRAP,12min AMRAP,15min AMRAP,12min AMRAP,#VALUE!,10min AMRAP,14min AMRAP,5rds; for time,10min AMRAP,EMOM for 10min,#VALUE!,10min AMRAP,For time (14min time cap)
