Athlete,EMOM for 12min; for max abs,4rds; for time,15min AMRAP,,EMOM for 10min ,2rds (15min cap) | Partner | YGIG,15min AMRAP,21-15-9; for time,10min; for total max reps,,10min; for total max reps,10min AMRAP; Partner,20min AMRAP,15min AMRAP,7rds; for time,,3rds; for time,for time,EMOM for as long as possible,for time,5rds; for max reps,,10min AMRAP,
,16 Kb Lunges (55/35),10 Renegades (40's/25's),10ea Single Leg RDL's (40/25),,10 Kb Swings (70/55),30 DL (275/205),2-4-6-8-10...,Push Press (155/75),Min 1: Lunges (70's/55's),,Min 1: Pull Ups,50 Hang Power Cl (135/95),10 Floor Press (155/95),15 Front Squats (95/65),10 Db Sh Press (50's/35's),,20 Kb Swings (70/55),100 Thrusters (95/65),Goblet Squats (70/55),100 Pull Ups,"30"" RDL's (@ bw)",,(50's/35's),
,Dragon Flags,80yd Farmers Carry (40's/25's),20 Wall Balls (30/20),,7 Bent Over Rows (135/85),40 Sh to Overhead (135/95),Db Thrusters (40's/25's),Ring Dips,Min 2: Squats (40/25),,Min 2: Shoulder Press (95/65),50 Bar Facing Burpees,12 Bent Over Rows (155/95),30 Toes to Bar,"10 Step Ups (24"")(50's/35's)",,30 Floor Press (135/85),5 Wall walks every time you need to take a break,*till technical failure,100 Push Ups,1' Rest,,7 Db Bent Over Rows,
,,40 Dubs,30 HKR,,,50 Wall Balls (30/20),Kb Swing (70/55),Row (cal),,,,50 TTB,5 Dragon Flags,15 Thrusters (95/65),,,40 Reachthroughs,,,,"30"" Shoulder Press (95/65)",,7 Db Power Cleans,
,,,,,,100 Dubs,Strict Pull Up,,,,,and,,,,,,,,,1' Rest,,7 Db Push Presses,
,,,,,,,,,,,,Max Cal on Rower,,,,,,,,,100m Row Sprint or Shuttle Run,,,
,,,,,,,,,,,,,,,,,,,,,1' Rest,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Enthusiast,EMOM for 12min; for max abs,4rds; for time,15min AMRAP,,EMOM for 10min ,2rds (15min cap) | Partner | YGIG,15min AMRAP,21-15-9; for time,10min | for total max reps,,10min | for total max reps,10min AMRAP | Partner,20min AMRAP,15min AMRAP,7rds; for time,,3rds; for time,for time,EMOM for as long as possible,for time,5rds; for max reps,,10min AMRAP,
,16 Kb/Db Lunges (35/25),10 Renegades (25's/15's),10ea Single Leg RDL's (25/15),,10 Kb Swings (55/35),30 DL (185/125),2-4-6-8-10...,Push Press (135/75),Min 1: Lunges (40's/25's),,Min 1: Pull Ups (on box),50 Hang Power Cl (115/85),10 Floor Press (135/85),15 Front Squats (75/45),10 Db Sh Press (40's/25's),,20 Kb Swings (55/35),100 Thrusters (75/45),Goblet Squats (55/35),100 Box Pull Ups,"30"" RDL's (75% bw)",,(40's/25's),
,Ecc. Dragon Flags,80yd Farmers Carry (40's/25's),20 Wall Balls (20/14),,7 Bent Over Rows (95/65),40 Sh to Overhead (115/85),Db Thrusters (40's/25's),Ring Dips (toe support),Min 2: Squats (25/15),,Min 2: Shoulder Press (75/45),50 Burpees,12 Bent Over Rows (135/85),30 Knees to Elbows,"10 Step Ups (20"")(40's/25's)",,30 Floor Press (95/65),5 Scaled Wall walks every time you need to take a break,*till technical failure,100 Knee Push Ups,1' Rest,,7 Db Bent Over Rows,
,,20 Dubs,30 HKR,,,50 Wall Balls (20/14),Kb Swing (55/35),Row (cal),,,,50 KTE,5 Ecc. Dragon Flags,15 Thrusters (75/45),,,40 Reachthroughs,,,,"30"" Shoulder Press (75/45)",,7 Db Power Cleans,
,,,,,,100 Dubs,Pull Up,,,,,and,,,,,,,,,1' Rest,,7 Db Push Presses,
,,,,,,,,,,,,Max Cal on Rower,,,,,,,,,100m Row Sprint or Shuttle Run,,,
,,,,,,,,,,,,,,,,,,,,,1' Rest,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Foundation,EMOM for 12min; for max abs,4rds; for time,15min AMRAP,,EMOM for 10min ,2rds (15min cap) | Partner | YGIG,15min AMRAP,21-15-9; for time,10min | for total max reps,,10min | for total max reps,10min AMRAP | Partner,20min AMRAP,15min AMRAP,7rds; for time,,3rds; for time,for time,EMOM for as long as possible,for time,5rds; for max reps,,10min AMRAP,
,16 Lunges (bw),10 Renegades (15's/10's),10ea Single Leg RDL's (bw,,10 Db RDLs (40/25),30 RDL (135/85),2-4-6-8-10...,Push Press (95/65),Min 1: Lunges (bw),,Min 1: Ring Rows,50 Db Hang Power Cl (40's/25's),10 Floor Press (95/65),15 Front Squats (45/35),10 Db Sh Press (40's/25's),,20 Db Swings (40/25),100 Thrusters (20/14),Bodyweight Squats,100 Db Bent Over Rows (ea arm),"30"" RDL's (50% bw)",,(25's/15's),
,Candlesticks,80yd Farmers Carry (25's/15's),20 Wall Ball Thruster (20/14),,7 St. Arm Lat Pulldowns,40 Db Sh to Overhead (40's/25's),Db Thrusters (25's/15's),Box Dip Hold (seconds | x2 reps),Min 2: Squats (bw),,Min 2: Shoulder Press (45/35),50 Burpees (no push up),12 Bent Over Rows (95/65),30 Hanging Knee Raises,"10 Step Ups (20"")(40's/25's)",,30 Floor Press (75/45),5 Inch worms every time you need to take a break,*till technical failure,(40/25),1' Rest,,7 Db Bent Over Rows,
,,40 Singles,30 SLR,,,50 Wall Ball Thrusters (20/14),DB RDL (40/25),Row (cal),,,,50 HKR,5 Candlesticks,15 Thrusters (45/35),,,40 Reachthroughs,,,100 Incline Push Ups,"30"" Shoulder Press (45/35)",,7 Db Power Cleans,
,,,,,,100 Singles,Ring Rows,,,,,and,,,,,,,,,1' Rest,,7 Db Push Presses,
,,,,,,,,,,,,Max Cal on Rower,,,,,,,,,100m Row Sprint or Shuttle Run,,,
,,,,,,,,,,,,,,,,,,,,,1' Rest,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,EMOM for 12min; for max abs,4rds; for time,15min AMRAP,,EMOM for 10min ,2rds (15min cap) | Partner | YGIG,15min AMRAP,21-15-9; for time,10min | for total max reps,,10min | for total max reps,10min AMRAP | Partner,20min AMRAP,15min AMRAP,7rds; for time,,3rds; for time,for time,EMOM for as long as possible,for time,5rds; for max reps,,10min AMRAP,
,16 Lunges (bw),14 Push Up to Sh Tap,10ea Single Leg RDL's (AHvyAP),,10 Squat Jumps,30 Single Leg RDLs,2-4-6-8-10...,Handstand Hold (seconds | x2 reps),Min 1: Lunges (AHvyAP),,Min 1: Pull Ups,50ea leg Jumping Lunges,10 Push Ups,15 Squats,10 Down Dog HSPU,,20 Squat Hops,100 Burpees,Goblet Squats (AHvyAP),100 Pull Ups,"30"" RDL's (bw only)",,7 Inverted Rows,
,Ecc. Dragon Flags,1min Farmers Hold (AHeavyAP),20 Db Thrusters (AHvyAP),,7 Chin Ups,40 Down Dog HSPU,Squats,Box Dip Hold (seconds | x2 reps),Min 2: Squats (bw),,Min 2: Down Dog HSPU,50 Burpees,12 Bent Over Rows (AHvyAP),30 Knees to Elbows,10 Step Ups (AHiAP)(AHvyAP),,30 Push Ups,5 Wall walks every time you need to take a break,*till technical failure,100 Push Ups,1' Rest,,7 Squat Jumps,
,,40 Jumping Jacks,30 SLR,,,50 Burpees,Hop Squats,Burpees,,,,50 SLR,5 Candlesticks,15 Burpees,,,40 Reachthroughs,,,,"30"" Shoulder Press (AHvyAP)",,7 Down Dog HSPU,
,,,,,,100 Dubs,Wall Shoulder Press,,,,,and,,,,,,,,,1' Rest,,,
,,,,,,,,,,,,Max Broad Jumps,,,,,,,,,100m Row Sprint or Shuttle Run,,,
,,,,,,,,,,,,,,,,,,,,,1' Rest,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,2min Prone Cobra,2min Pull Ups,2min Wall Sit,,5min Abs,30 Bi's and Tri's ,2min Side Hip Smash,30ea Front/Lat/Rev Flys,2min Pigeon,,2min Scorpion St,Downregulate,2min Scorpion St,2min Samson St,40 Lateral Flys,,40 Bi Curls,5min Abs,2min Samson St,2min Scorpion Stretch,3min Plank,,30 Bi's and tri's,
,,,,,,,,,,,,,,,,,,,,,,,,
,EMOM for 12min; for max abs,4rds; for time,15min AMRAP,#VALUE!,EMOM for 10min ,2rds (15min cap) | Partner | YGIG,15min AMRAP,21-15-9; for time,10min | for total max reps,#VALUE!,10min | for total max reps,10min AMRAP | Partner,20min AMRAP,15min AMRAP,7rds; for time,#VALUE!,3rds; for time,#REF!,#REF!,for time,5rds; for max reps,#VALUE!,10min AMRAP,#VALUE!
