Athlete,10min AMRAP,FGB Style; 3rds; max reps,3rds; for time,,Buy in,12min AMRAP,5rds; for time,12min AMRAP,Every 30sec (time cap | 10min),,15min AMRAP,EMOM for 12min,15min AMRAP,5rds;for time ,5rds for time,,3rds; for time,EMOM for 12min,15min AMRAP,21-15-9-6-3; for time,4rds; for time,,EMOM for 10min,6rds; for time
,"5 Box Jumps (33""/27"")",Med Ball Floor Press (30/20),10 1-arm Kb Swings (70/55),,500m Row,12 Lunges (55/35),15 Kb Swings (70/55),"12 Step Ups (24"")",2 Thrusters (135/85),,12 Lunges (115/75),5 OHS (115/75),5 Shoulder Press (115/75),8 Front Squats (185/125),8 Deficit HSPU,,15 Floor Press (135/85),7 Kb Swings (70/55),15 RDL (185/125),Thrusters (95/65),12 Lunges (155/105),,10 Kb Swings (70/55),5 Thrusters (135/85)
,8 RDL (155/125),Ring Rows (parallel),12 Sumo Squats (70/55),,EMOM for 10min,10 Wall Balls (30/20),10ea Db Shoulder Press (50/35),12 Push Ups (banded),1 Strict C2B Pull Up,,10 Shoulder Press (115/75),Max Bent Over Rows (115/75),7 Chin Ups (10/5),10 GHD,10 KTE,,15 Bent Over Rows (135/85),10 Lunges (70/55),12 Db Sh Press (50's/35's),Bar Over Burpees,12 Pull Ups,,5 Chin Ups,20 Dubs
,10 Cossack Squat (40/25),Bicep Curls (25's/15's),8 Chest to bar Pull Ups,,5 Sh Press (115/75),8 Chin Ups,5 Strict TTB,,,,8 Evil Wheels,,,10 Push Ups,16 Lunges (135/85),,16 Alt Hang St Leg Raise,,8 Dragon Flags,,15 Ham Curls,,Max Banded Tri Ext,4 Thrusters (135/85)
,,Tricep Ext (25's/15's),,,5 Burpees,,,,,,,,,,,,,,,,15 Bent Over Rows (155/105),,,15 Dubs
,,Lateral Flys (15's/10's),,,,,,,,,,,,,,,,,,,,,,3 Thrusters (135/85)
,,,,,,,,,,,,,,,,,,,,,,,,10 Dubs
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Enthusiast,10min AMRAP,FGB Style; 3rds; max reps,3rds; for time,,Buy in,12min AMRAP,5rds; for time,12min AMRAP,Every 30sec (time cap | 10min),,15min AMRAP,EMOM for 12min,15min AMRAP,5rds; for time,5rds; for time,,3rds; for time,EMOM for 12min,15min AMRAP,21-15-9-6-3; for time,4rds; for time,,EMOM for 10min,6rds; for time
,"5 Box Jumps (24""/20"")",Med Ball Floor Press (20/14),10 1-arm Kb Swings (70/55),,500m Row,12 Lunges (55/35),15 Kb Swings (55/35),"12 Step Ups (20"")",2 Thrusters (95/65),,12 Lunges (95/65),5 OHS (45/35),5 Shoulder Press (95/65),8 Front Squats (135/85),8 HSPU,,15 Floor Press (115/75),7 Kb Swings (55/35),15 RDL (155/105),Thrusters (95/65),12 Lunges (115/75),,10 Kb Swings (55/35),5 Thrusters (115/75)
,8 RDL (135/85),Ring Rows (45*),12 Sumo Squats (70/55),,EMOM for 10min,10 Wall Balls (30/20),10ea Db Shoulder Press (40/25),12 Hand Release Push Ups,1 Strict Pull Up,,10 Shoulder Press (95/65),Max Bent Over Rows (95/65),7 Chin Up,10 Glute Bridge Walkouts,10 HKR,,15 Bent Over Row (115/75),10 Lunges (55/35),12 Db Sh Press (40's/25's),Burpees,12 Box Pull Ups,,5 Box Chin Ups,20 Dubs
,10 Cossack Squat (25/15),Bicep Curls (15's/10's),8 Chest to bar Pull Ups,,5 Sh Press (115/75),8 Chin Ups,5 Strict KTE,,,,8 Evil Wheels,,,10 Knee Push Ups,16 Lunges (95/65),,16 Alt Hang Bent Leg Raise,,8 Ecc Dragon Flags,,15 Ham Curls,,Max Banded Tri Ext,4 Thrusters (115/75)
,,Tricep Ext (15's/10's),,,5 Burpees,,,,,,,,,,,,,,,,15 Bent Over Rows (115/75),,,15 Dubs
,,Lateral Flys (10's/5's),,,,,,,,,,,,,,,,,,,,,,3 Thrusters (115/75)
,,,,,,,,,,,,,,,,,,,,,,,,10 Dubs
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Foundation,10min AMRAP,FGB Style; 3rds; max reps,3rds; for time,,Buy in,12min AMRAP,5rds; for time,12min AMRAP,Every 30sec (time cap | 10min),,15min AMRAP,EMOM for 12min,15min AMRAP,5rds; for time,5rds; for time,,3rds; for time,EMOM for 12min,15min AMRAP,21-15-9-6-3; for time,4rds; for time,,EMOM for 10min,6rds; for time
,5 Box Jumps (AHiAP),Med Ball Floor Press (20/14),10 1-arm Kb Swings (70/55),,500m Row,12 Lunges (55/35),15 Db RDL (40/25),12 Step Ups (AHiAP),2 Db Thrusters (40's/25's),,12 Db Lunges (40/25),5 OHS (pvc),5 Shoulder Press (75/45),8 Goblet Squat (40/25),8 Down Dog HSPU,,15 Floor Press (75/45),7 DB RDL (40/25),15 RDL (95/65),Db Thrusters (25's/15's),12 Lunges (55/35),,10 Kb Swings (35/25),5 Db Thrusters (40's/25's)
,8 RDL (95/65),Ring Rows (>45*),12 Sumo Squats (70/55),,EMOM for 10min,10 Wall Balls (30/20),10ea Db Shoulder Press (25/15),12 Incline Push Ups,3 Ring Rows,,10 Shoulder Press (40/25),Max Bent Over Db Rows (25s/15s),7 Ring Curls,1min Glute Bridge ,10 Tuck Ups,,15 Bent Over Rows (75/45),10 Lunges (bw),12 Db Sh Press (25's/15's),Burpee (no push up),12 Ring Rows,,5 Ring Curls,20 Singles
,10 Cossack Squat (bw),Bicep Curls (10's/5's),8 Chest to bar Pull Ups,,5 Sh Press (115/75),8 Chin Ups,5 SLR,,,,8 Plank Walkouts,,,10 Incline Push Ups,16 Lunges (40/25),,16 SLR,,8 Candlesticks,,15 Ham Curls,,Max Banded Tri Ext,4 Db Thrusters (40's/25's)
,,Tricep Ext (10's/5's),,,5 Burpees,,,,,,,,,,,,,,,,15 Bent Over Rows (55/35),,,15 Singles
,,Lateral Flys (bw),,,,,,,,,,,,,,,,,,,,,,3 Db Thrusters (40's/25's)
,,,,,,,,,,,,,,,,,,,,,,,,10 Singles
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,10min AMRAP,FGB Style; 3rds; max reps,3rds; for time,,Buy in,15min AMRAP,5rds; for time,12min AMRAP,Every 30sec (time cap | 10min),,15min AMRAP,EMOM for 12min,15min AMRAP,5rds; for time,5rds; for time,,3rds; for time,EMOM for 12min,15min AMRAP,21-15-9-6-3,4rds; for time,,EMOM for 10min,6rds; for time
,5 Squat Jumps,Plyo Push Ups,10 Squat Hop (floor to oh),,400m Run/Jog,12 Lunges,15 Squat Hops,12 Step Ups (AHiAP),3 Burpees,,12 Lunges,5 OHS (pvc),5 Down Dog HSPU,15 Squats (bw),8 HSPU,,15 Push Ups,10 RDL,15 Glute Bridge Walkouts,Lunges (ea leg),12 Lunges (bw),,10 Squat Hops,10 Burpees
,8 Single Leg RDL (4ea),Batwings (for reps),12 Sumo Squats (bw),,EMOM for 10min,10 Squats,10 Down Dog HSPU,12 Hand Release Push Ups,2 Pull Ups,,10 Down Dog HSPU,Max Rev Flys (soup cans),7ea Curls (backpack),10 Glute Bridge Walkouts,10 Tuck Ups,,20 Rev Flys,16 Lunges (bw),12 Down Dog HSPU,Burpee,12 Pull Ups,,5ea Curls (backpack),20 Jumping Jacks
,10 Cossack Squats (bw),Bicep Curls (backpack),8 Plank Walkouts,,3 Inch Worms,:30 Rev Planks,5 SLR,,,,8 Plank Walkouts,,,10 Push Ups,24 Lunges (bw),,16 V-Ups,,8 Ecc Dragon Flags,,15 Hip Raises,,Max OH Tri Ext (backpack),8 Burpees
,,Tricep Ext (backpack),,,5 Burpees,,,,,,,,,,,,,,,,15ea Bent Over Rows (backpack),,,15 Jumping Jacks
,,Lateral Flys (bw),,,,,,,,,,,,,,,,,,,,,,6 Burpees
,,,,,,,,,,,,,,,,,,,,,,,,10 Jumping Jacks
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,30 GHD's,50 BPA,50 Banded Side Steps,,20 Archer Push Ups,15 Glute Bridge Walkouts,30ea Banded Kickbacks,30 Chest Flys,30 GHD,,50 Rev Flys,30 Ring Rows,3min Arm Circles,2min Child's Pose,3min Plank,,2min Scorpion,40 Bi's and Tri's,30 GHD's,2min Scorpion St,15 KTE,,1min Deadhang,30ea Lat/Frontal/Rev Flys
,,,,,,,,,,,,,,,,,,,,,,,,
,EMOM for 6min (each section),15min AMRAP,4rds; for time,#VALUE!,EMOM for 10min | max SLR,10min AMRAP,5rds; for time,EMOM for 16min,12min AMRAP,#VALUE!,10min AMRAP,#REF!,4rds; for time,12min AMRAP,EMOM for 10min,#VALUE!,7 rounds; for time,For time (14min time cap),12min AMRAP,10min AMRAP,5rds; for time,#VALUE!,EMOM for 10min,10min AMRAP
