Athlete,12min AMRAP,for time,5rds; for time,,,6rds | for time ,6rds; for max cals,EMOM for 15min ,for time,,4rds; for time,15min AMRAP,15min AMRAP,5rds; for time,2000m Row*,,EMOM for 12min; for max abs,15min AMRAP,6 rounds; for max watts,20min AMRAP,2rds; for best time,,5rds; 1min ea station; max reps,EMOM for 20min (1min ea st)
,12 Kb Swings (70/55),30-20-10,"10 Step Ups (40/25)(24"")",,,20 Lunges ,1min ea station,5 Shoulder Press (95/65),50 Dubs before ea round,,10 C2B Pull Ups,"5 Burpee Box Jump Over (24"")",15 Front Squats (95/65),8 Renegades (50's/35's),then,,16 Kb Lunges (55/35),10 Db Bench (50's/35's),:30 Row Sprint,10 Shuttle Runs,500m Row,,Row (for cal),(50's/35's)
,10 Strict Pull Ups,Ring Rows (flat),8 Chin Ups,,,15 Jump Squats ,Row (cals),5 Chin Ups,50-40-30-20,,40yd 1-arm OH Carry (55/35),10 Goblet Squat (55/35),12 Lunges (95/65),10 Pull Ups,30 Shoulder Press (115/75),,Dragon Flags,8 Front Squats (135/85),(3min rest),10 Shoulder Press,40 Squats,,Dubs,10 Staggered DL to Push Up
,20 Russian Twists (25/15),Push Ups,16 Alternating V_Ups,,,10 Burpees ,15 Kb Swings (70/55),12 Tricep Kickbacks (15's/10's),Lunges,,40yd Suitcase Carry (55/35),15 SG RDL (135/85),8 Shoulder Press (95/65),12 Standing Db Fly (15's/10's),*use to calculate VO2 max,,,6 Strict TTB,,15 KTE,30 Sit Ups,,Burpees,6 Db Snatch to 4 Marches
,,Shoulder Press (95/65),,,,after rd 3 and 5 complete 150 dubs,,,Push Ups,,10ea 1-Arm Floor Press (55/35),,,,,,,,,,20 Ring Dips,,,8 Db Rows to 1-arm Thruster
,,,,,,,,,Sit Ups,,10 Pullovers (55/35),,,,,,,,,,10 Chest to Bar Pull Ups,,,15 Outside Swings
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Enthusiast,12min AMRAP,for time,5rds; for time,,,6rds | for time ,6rds; for max cals,EMOM for 15min ,for time,,4rds; for time,15min AMRAP,15min AMRAP,5rds; for time,2000m Row*,,EMOM for 12min; for max abs,15min AMRAP,6 rounds; for max watts,20min AMRAP,2rds; for best time,,5rds; 1min ea station; max reps,EMOM for 20min (1min ea st)
,12 Kb Swings (55/35),30-20-10,"10 Step Ups (25/15)(20"")",,,20 Lunges ,1min ea station,5 Shoulder Press (75/45),25 Dubs before ea round,,10 Box Pull Ups,"5 Burpee Box Jump Over (20"")",12 Front Squats (95/65),8 Renegades (40's/25's),then,,16 Kb/Db Lunges (35/25),10 Db Bench (40's/25's),:30 Row Sprint,10 Shuttle Runs,500m Row,,Row (for cal),(40's/25's)
,10 Jumping Pull Ups,Ring Rows,8 Box Chin Ups,,,15 Jump Squats ,Row (cals),5 Box Chin Ups,50-40-30-20,,40yd 1-arm OH Carry (35/25),10 Goblet Squat (40/25),8 Lunges (95/65),10 Jumping Pull Ups,30 Shoulder Press (95/65),,Ecc. Dragon Flags,8 Front Squats (115/75),(3min rest),10 Shoulder Press,40 Squats,,Dubs,10 Staggered DL to Push Up
,20 Russian Twists (15/10),Push Ups,16 Alternating V_Ups,,,10 Burpees (knees),15 Kb Swings (55/35),12 Tricep Kickbacks (10's/5's),Lunges,,40yd Suitcase Carry (35/25),15 SG RDL (95/65),6 Shoulder Press (95/65),12 Standing Db Fly (10's/5's),*use to calculate VO2 max,,,6 Strict KTE,,15 HKR,30 Sit Ups,,Burpees (on knees),6 Db Snatch to 4 Marches
,,Shoulder Press (75/45),,,,after rd 3 and 5 complete 75 dubs,,,Knee Push Ups,,10ea 1-Arm Floor Press (35/25),,,,,,,,,,20 Push Ups,,,8 Db Rows to 1-arm Thruster
,,,,,,,,,Sit Ups,,10 Pullovers (35/25),,,,,,,,,,10 Pull Ups,,,15 Outside Swings
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Foundation,12min AMRAP,for time,5rds; for time,,,6rds | for time ,6rds; for max cals,EMOM for 15min ,for time,,4rds; for time,15min AMRAP,15min AMRAP,5rds; for time,2000m Row*,,EMOM for 12min; for max abs,15min AMRAP,6 rounds; for max watts,20min AMRAP,2rds; for best time,,5rds; 1min ea station; max reps,EMOM for 20min (1min ea st)
,12 Db RDLS (40/25),30-20-10,10 Step Ups (bw)(AHiAP),,,20 Lunges ,1min ea station,5 Shoulder Press (45/35),50 Singles before ea round,,10 Ring Rows,5 Burpee Box Jump Over (AHiAP),12 Goblet Squats (55/35),8 Knee Renegades (25's/15's),then,,16 Lunges (bw),10 Db Bench (25's/15's),:30 Row Sprint,10 Shuttle Runs,500m Row,,Row (for cal),(25's/15's)
,10 Box Pull Ups,Ring Rows,8 Ring Curls,,,15 Squat Hops,Row (cals),5 Ring Curls,50-40-30-20,,40yd 1-arm OH Carry (25/15),10 Goblet Squat (25/15),8 Lunges (55/35),10 Box Pull Ups,30 Shoulder Press (75/45),,Candlesticks,8 Goblet Squats (55/35),(3min rest),10 Shoulder Press,40 Squats to box,,Singles,10 Staggered DL to Plank
,20 Russian Twists (bw),Incline Push Ups,16 Alternating V_Ups,,,10 Burpees (no push up),15 Db RDLs (40/25),12 Tricep Kickbacks (5's/2.5's),Lunges,,40yd Suitcase Carry (25/15),15 SG RDL (75/45),6 Shoulder Press (25's/15's),12 Standing Db Fly (5's/2.5's),*use to calculate VO2 max,,,6 HKR,,15 SLR,30 Crunches,,Burpees (no push up),6 Db Snatch to 4 Marches
,,Shoulder Press (45/35),,,,after rd 3 and 5 complete 150 Singles,,,Incline Push Ups,,10ea 1-Arm Floor Press (25/15),,,,,,,,,,20 Incline Push Ups,,,8 Db Rows to 1-arm Thruster
,,,,,,,,,Crunches,,10 Pullovers (25/15),,,,,,,,,,10 Ring Rows,,,15 Outside Swings
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Foundation,12min AMRAP,for time,5rds; for time,,,6rds | for time ,6rds; for max cals,EMOM for 15min ,for time,,4rds; for time,15min AMRAP,15min AMRAP,5rds; for time,1600m Walk/Jog/run*,,EMOM for 12min; for max abs,15min AMRAP,6 rounds; for max laps,20min AMRAP,2rds; for best time,,5rds; 1min ea station; max reps,EMOM for 20min
,12 Single Leg RDLS,30-20-10,10 Step Ups,,,20 Lunges ,1min ea station,5 Down Dog HSPU,50 Jumping jack before ea round,,10 Pull Ups,"5 Burpee Box Jump Over (24"")",15 Squats,8 Plyo Push Ups,then ,,16 Lunges (bw),10 Push Ups,:30 20yd Shuttle Sprints,10 Shuttle Runs,2min Jog in place,,Row (for cal),10 Single Leg RDL to Push Up
,10 Pull ups,Batwings,8 Chin Ups,,,15 Jump Squats ,Row (cals),5 Chin Ups,50-40-30-20,,40yd 1-arm OH Carry (backpack),15 Squats,12 Lunges,10 Pull Ups,30 Wall Shoulder Press,,Ecc. Dragon Flags,12 Squats,(3min rest),10 Shoulder Press,40 Squats,,Singles,6 Burpees to 10 Mt Climbers
,20 Russian Twists (bw),Incline Push Ups,16 Alternating V_Ups,,,10 Burpees ,15 Kb Swings (70/55),12 Tricep Kickbacks (Backpack),Lunges,,40yd Suitcase Carry (backpack),20 RDL's,8 Down Dog HSPU,12 Standing Flys (AHeavyAP),*use to calculate VO2 max,,,14 Tuck Ups,,15 V-Ups,30 Sit Ups,,Burpees (no push up),8 Squats to 8 Sq Sit BNP
,,Wall Shoulder Press,,,,after rd 3 and 5 complete 150 dubs,,,Push Ups,,10ea 1-Arm Floor Press (backpack),,,,,,,,,,20 Push Ups,,,15 Squat Jumps
,,,,,,,,,Sit Ups,,10 Pullovers (backpack),,,,,,,,,,10 Bent Over Rows,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,30 Calf Raises,50 Rev Flys (10's/5's),40 Sumo Squats,,,2min Couch Mobility,50 Banded Side Steps,50 Lateral Raises (10's/5's),3min Plank,,30ea Reverse/Frontal Raises,15 Dragon Flags,30 GHD's,1min HKR,2min Samson,,2min Prone Cobra,1min Bicycles,30 GHD's,30 Calf Raises,3min Plank,,2min Calf Stretch,50 Banded Side Steps
,,,,,,,,,,,,,,,,,,,,,,,,
,12min AMRAP,for time,5rds; for time,#VALUE!,#VALUE!,6rds | for time ,6rds; for max cals,EMOM for 15min ,for time,#VALUE!,4rds; for time,15min AMRAP,15min AMRAP,5rds; for time,1600m Walk/Jog/run*,#VALUE!,EMOM for 12min; for max abs,15min AMRAP,6 rounds; for max laps,20min AMRAP,#REF!,#VALUE!,5rds; 1min ea station; max reps,EMOM for 20min
