,,20 Pull Up Shrugs,,,20 Sumo Squats (40/25),Better to make a mod at the beginning and stick to it | rather than change mid-WoD,,4 Strict KTE,,,,Min 5: 180m,,50 Banded Side Steps,,,,Rounds 4-6,,,,,,
,,:20 Iso T (5's/2.5's),,,10 Ecc Dragon Flags,,,,,,,(add 20m ea min till you can't complete the work),,60 Db Tri Ext (15's/10's),,,,100m Row,,,,,,*15min time cap*
,,15 BPA,,,,,,,,,,,,35 Dubs,,,,8 Burpees,,,,,,
,,,,,,,,,,,,Rest is whatever time leftover w/in ea min,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Foundation,5rds,5rds; for time,15min AMRAP,,for time,EMOM for 30min,EMOM for 15min,5rds; for time,15min AMRAP,,EMOM for as long as possible,Min 1: 100m,15min AMRAP,for time,Partner Workout; YGIG; for time,,5rds; 1min ea station; max reps,6x3min AMRAPs,15min AMRAP,EMOM for 15min,2000m Row*,,30-20-10; for time,EMOM
,200 Singles,:20 Iso I (bw),10 Tire Flips (small),,50 Singles,Even: 15/12 Cal Row,5 Shoulder Press (45/35),60 Singles,5 Burpee Box Jump Over (AHiAP),,7 Thrusters (45/35),Min 2: 120m,10 Db Bench (25's/15's),20 Push Press (75/45),,,Row (for cal),Rounds 1-3,8 Db RDL (40/25),5 Ring Rows (<45 degrees),then,,Ring Rows (>45 degrees),5 Burpees (no push up)
,15 OHS to Box (pvc),:30 Deadhang,10 Beast Pull Throughs (35/25),,40 Split Squats,Odd: 15 Burpees (no push up),5 Ring Curls,15 Db RDL (40/25),10 Goblet Squat (25/15),,7 Ring Rows,Min 3: 140m,8 Goblet Squats (55/35),30 Sumo Squats,150 Db Thrusters (15's/10's)*,,Singles,15 RDL (40/25),12 Wall Ball Thrusters (20/14),8 Burpee (no push up),30 Shoulder Press (75/45),,Incline Push Ups,Max Front Rack Lunges (bw)
,,:20 Iso Y (bw),,,30 Single Leg Squats (to bench),Modify reps to reach a working period of about :45,12 Tricep Kickbacks (5's/2.5's),8 Incline Push Ups,15 SG RDL (75/45),,7 Burpees (no push up),Min 4: 160m,6 HKR,40 Ring Rows (>45*),*every time you stop | 110yd Farmers Carry (40/25),,Burpees (no push up),10 Ring Row,16 Banded Side Steps,,*use to calculate VO2 max,,Shoulder Press (45/35),*go until you reach 100 reps on lunges
,,20 Pull Up Shrugs,,,20 Sumo Squats (bw),Better to make a mod at the beginning and stick to it | rather than change mid-WoD,,,,,,Min 5: 180m,,50 Banded Side Steps,,,,Rounds 4-6,,,,,,
,,:20 Iso T (bw),,,10 Candlesticks,,,,,,,(add 20m ea min till you can't complete the work),,60 Db Tri Ext (10's/5's),,,,100m Row,,,,,,*15min time cap*
,,15 BPA,,,,,,,,,,,,70 Singles,,,,8 Burpees (no push up),,,,,,
,,,,,,,,,,,,Rest is whatever time leftover w/in ea min,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,5rds; for time,5rds; for time,15min AMRAP,,for time,EMOM for 30min,EMOM for 15min,5rds; for time,15min AMRAP,,EMOM for as long as possible,Death by Lunges,15min AMRAP,for time,The Lonely Hearts Club,,5rds; 1min ea station; max reps,6x3min AMRAPs,15min AMRAP,EMOM for 15min,1600m Walk/Jog/run*,,30-20-10; for time,EMOM
,200 Singles,:20 Iso I (bw),10 Squat Jumps,,50 Jumping Jacks,Even: 15 Squats,5 Down Dog HSPU,30 Jumping Jacks,"5 Burpee Box Jump Over (24"")",,7 Squat Jumps,Min 1: 10 reps,10 Push Ups,20 HSPU,for time,,Row (for cal),Rounds 1-3,8 Squat Hops,12 Rev Flys (AHvyAP),then,,Batwings,5 Burpees
,15 OHS (AHvyAP),:30 Deadhang,10 Bird Dogs (in Bear Crawl),,40 Jumping Lunges,Odd: 15 Burpees,5 Chin Ups,15 Squat Hops,15 Squats,,7 Bent Over Rows,Min 2: 12 reps,12 Squats,30 Cossack Squats,100 Burpees,,Singles,15 RDL (AHvyAP),12 Burpees,8 Burpees,30 Wall Shoulder Press,,Incline Push Ups,Max Lunges (bw)
,,:20 Iso Y (bw),,,30 Single Leg Squats (assissted),Modify reps to reach a working period of about :45,12 Tricep Kickbacks (Backpack),8 Knee Push Ups,20 RDL's,,7 Burpees,Min 3: 14 reps,14 Tuck Ups,40ea Bent Over Rows (AHvyAP),*every time you stop | 1min Plank (on hands),,Burpees (no push up),12 Rev Flys (AHvyAP),16 Side to Side Jumps,,*use to calculate VO2 max,,Wall Shoulder Press,*go until you reach 150 reps on lunges
,,20 Pull Up Shrugs,,,20 Sumo Squats (bw),Better to make a mod at the beginning and stick to it | rather than change mid-WoD,,3 Tuck Ups,,,,Min 4: 16 reps,,50 Side Steps,,,,Rounds 4-6,,,,,,
,,:20 Iso T (bw),,,10 V-Ups,,,,,,,Min 5: 18 reps,,60 Db Tri Ext (AHvyAP),,,,:20sec Rapid High Knee,,,,,,*15min time cap*
,,15 Rev Flys,,,,,,,,,,(Add 2 reps ea min till you cannot lunge anymore),,70 Dubs,,,,8 Burpees (no push up),,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,30 Db Shoulder Press,3min Arm Circles,3min Planks,,50 Banded Side Steps,2min Scorpion,50 Lateral Raises (10's/5's),60 IYT's,15 Dragon Flags,,30 Bi's and Tri's,3 Sled Push,1min Bicycles,3min Planks,2min Samson St,,2min Calf Stretch,20 HSPU,50 Banded Side Steps,30 Db Tri Ext,30ea Front/Lat/Rev,,3min Arm Circles,2min Samson St
